#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    1.200000000000E1   7.920944931536E-3   1.274726028263E-1   1.345115691497E-3    3.085507317004E0    3.222245980453E0
    1.205000000000E1   7.726144659046E-3   1.335336455917E-1   9.202797455724E-4    3.084910142949E0    3.227090212946E0
    1.210000000000E1   7.528328066190E-3   1.396701110526E-1   5.740399083656E-4    3.084146281331E0    3.231918760358E0
    1.215000000000E1   7.327725384656E-3   1.458779706476E-1   3.078836269562E-4    3.083218110316E0    3.236731689976E0
    1.220000000000E1   7.124575808287E-3   1.521532713968E-1   1.232158546080E-4    3.082128013634E0    3.241529076694E0
    1.225000000000E1   6.919126979033E-3   1.584921352736E-1   2.136051594092E-5    3.080878379828E0    3.246311002596E0
    1.230000000000E1   6.711634422508E-3   1.648907586206E-1   3.561992494731E-6    3.079471601427E0    3.251077556463E0
    1.235000000000E1   6.502360984523E-3   1.713454114937E-1   7.098661981880E-5    3.077910074243E0    3.255828833341E0
    1.240000000000E1   6.291576312011E-3   1.778524370466E-1   2.247241943991E-4    3.076196196585E0    3.260564934138E0
    1.245000000000E1   6.079556320118E-3   1.844082508719E-1   4.657894870947E-4    3.074332368529E0    3.265285965208E0
    1.250000000000E1   5.866582590561E-3   1.910093403753E-1   7.951237604077E-4    3.072320991221E0    3.269992037947E0
    1.255000000000E1   5.652941925397E-3   1.976522640812E-1   1.213596286975E-3    3.070164466158E0    3.274683268451E0
    1.260000000000E1   5.438925760507E-3   2.043336509992E-1   1.722005865230E-3    3.067865194479E0    3.279359777104E0
    1.265000000000E1   5.224829679784E-3   2.110501999256E-1   2.321082335000E-3    3.065425576284E0    3.284021688224E0
    1.270000000000E1   5.010952918992E-3   2.177986787826E-1   3.011488084598E-3    3.062848009971E0    3.288669129757E0
    1.275000000000E1   4.797597809467E-3   2.245759239393E-1   3.793819552036E-3    3.060134891532E0    3.293302232833E0
    1.280000000000E1   4.585069359404E-3   2.313788395022E-1   4.668608716021E-3    3.057288613968E0    3.297921131545E0
    1.285000000000E1   4.373674760249E-3   2.382043966331E-1   5.636324583920E-3    3.054311566589E0    3.302525962566E0
    1.290000000000E1   4.163722878624E-3   2.450496328597E-1   6.697374655396E-3    3.051206134415E0    3.307116864809E0
    1.295000000000E1   3.955523862115E-3   2.519116513521E-1   7.852106386573E-3    3.047974697537E0    3.311693979138E0
    1.300000000000E1   3.749388687750E-3   2.587876202428E-1   9.100808632530E-3    3.044619630512E0    3.316257448075E0
    1.305000000000E1   3.545628693422E-3   2.656747719033E-1   1.044371308015E-2    3.041143301772E0    3.320807415449E0
    1.310000000000E1   3.344555226532E-3   2.725704022272E-1   1.188099566160E-2    3.037548073050E0    3.325344026166E0
    1.315000000000E1   3.146479199490E-3   2.794718699438E-1   1.341277795520E-2    3.033836298765E0    3.329867425863E0
    1.320000000000E1   2.951710729243E-3   2.863765958675E-1   1.503912856945E-2    3.030010325479E0    3.334377760646E0
    1.325000000000E1   2.760558771569E-3   2.932820622020E-1   1.676006450716E-2    3.026072491352E0    3.338875176833E0
    1.330000000000E1   2.573330724496E-3   3.001858118286E-1   1.857555251330E-2    3.022025125531E0    3.343359820598E0
    1.335000000000E1   2.390332133465E-3   3.070854475587E-1   2.048551041230E-2    3.017870547701E0    3.347831837805E0
    1.340000000000E1   2.211866349464E-3   3.139786314366E-1   2.248980841452E-2    3.013611067483E0    3.352291373684E0
    1.345000000000E1   2.038234186227E-3   3.208630840159E-1   2.458827041070E-2    3.009248983971E0    3.356738572584E0
    1.350000000000E1   1.869733658246E-3   3.277365836240E-1   2.678067524923E-2    3.004786585167E0    3.361173577698E0
    1.355000000000E1   1.706659685360E-3   3.345969656536E-1   2.906675799181E-2    3.000226147512E0    3.365596530842E0
    1.360000000000E1   1.549303794080E-3   3.414421218408E-1   3.144621115620E-2    2.995569935378E0    3.370007572169E0
    1.365000000000E1   1.397953897121E-3   3.482699995369E-1   3.391868592418E-2    2.990820200630E0    3.374406839988E0
    1.370000000000E1   1.252894019377E-3   3.550786009990E-1   3.648379334843E-2    2.985979182072E0    3.378794470439E0
    1.375000000000E1   1.114404081328E-3   3.618659826497E-1   3.914110553065E-2    2.981049105055E0    3.383170597317E0
    1.380000000000E1   9.827596817581E-4   3.686302543821E-1   4.189015678957E-2    2.976032180978E0    3.387535351832E0
    1.385000000000E1   8.582318703502E-4   3.753695788441E-1   4.473044478820E-2    2.970930606830E0    3.391888862332E0
    1.390000000000E1   7.410869791370E-4   3.820821706996E-1   4.766143166678E-2    2.965746564799E0    3.396231254145E0
    1.395000000000E1   6.315864344378E-4   3.887662959346E-1   5.068254515166E-2    2.960482221794E0    3.400562649315E0
    1.400000000000E1   5.299865696289E-4   3.954202711440E-1   5.379317962440E-2    2.955139729021E0    3.404883166359E0
    1.405000000000E1   4.365384942767E-4   4.020424628182E-1   5.699269720078E-2    2.949721221606E0    3.409192920119E0
    1.410000000000E1   3.514879298572E-4   4.086312866292E-1   6.028042877757E-2    2.944228818123E0    3.413492021460E0
    1.415000000000E1   2.750750728321E-4   4.151852067481E-1   6.365567505703E-2    2.938664620247E0    3.417780577124E0
    1.420000000000E1   2.075344851777E-4   4.217027351190E-1   6.711770755764E-2    2.933030712341E0    3.422058689503E0
    1.425000000000E1   1.490949599498E-4   4.281824307893E-1   7.066576960762E-2    2.927329161051E0    3.426326456408E0
    1.430000000000E1   9.997943186478E-5   4.346228991653E-1   7.429907733189E-2    2.921562014958E0    3.430583970887E0
    1.435000000000E1   6.040487705406E-5   4.410227913769E-1   7.801682058019E-2    2.915731304171E0    3.434831321005E0
    1.440000000000E1   3.058222322371E-5   4.473808035614E-1   8.181816389755E-2    2.909839039978E0    3.439068589660E0
    1.445000000000E1   1.071627987639E-5   4.536956761554E-1   8.570224741973E-2    2.903887214501E0    3.443295854356E0
    1.450000000000E1   1.005667449203E-6   4.599661932638E-1   8.966818780253E-2    2.897877800328E0    3.447513187062E0
    1.455000000000E1   1.642756776424E-6   4.661911819286E-1   9.371507909105E-2    2.891812750159E0    3.451720653936E0
    1.460000000000E1   1.281362009212E-5   4.723695114892E-1   9.784199358556E-2    2.885693996490E0    3.455918315185E0
    1.465000000000E1   3.469798557285E-5   4.785000928959E-1   1.020479827251E-1    2.879523451256E0    3.460106224862E0
    1.470000000000E1   6.746920402366E-5   4.845818780515E-1   1.063320778891E-1    2.873303005526E0    3.464284430671E0
    1.475000000000E1   1.112942148926E-4   4.906138591338E-1   1.106932912462E-1    2.867034529188E0    3.468452973783E0
    1.480000000000E1   1.663335325117E-4   4.965950679585E-1   1.151306165458E-1    2.860719870611E0    3.472611888648E0
    1.485000000000E1   2.327412213000E-4   5.025245752969E-1   1.196430299100E-1    2.854360856364E0    3.476761202792E0
    1.490000000000E1   3.106648921269E-4   5.084014902476E-1   1.242294906042E-1    2.847959290903E0    3.480900936647E0
    1.495000000000E1   4.002457022525E-4   5.142249595946E-1   1.288889418118E-1    2.841516956264E0    3.485031103373E0
    1.500000000000E1   5.016183514466E-4   5.199941671367E-1   1.336203113561E-1    2.835035611830E0    3.489151708674E0
    1.505000000000E1   6.149110887529E-4   5.257083330855E-1   1.384225124532E-1    2.828516993982E0    3.493262750610E0
    1.510000000000E1   7.402457418726E-4   5.313667134078E-1   1.432944443967E-1    2.821962815874E0    3.497364219421E0
    1.515000000000E1   8.777377134020E-4   5.369685992125E-1   1.482349932889E-1    2.815374767137E0    3.501456097352E0
    1.520000000000E1   1.027496017517E-3   5.425133161169E-1   1.532430327026E-1    2.808754513627E0    3.505538358464E0
    1.525000000000E1   1.189623313614E-3   5.480002236516E-1   1.583174243712E-1    2.802103697169E0    3.509610968505E0
    1.530000000000E1   1.364215913985E-3   5.534287146119E-1   1.634570188254E-1    2.795423935312E0    3.513673884663E0
    1.535000000000E1   1.551363856627E-3   5.587982144904E-1   1.686606560613E-1    2.788716821080E0    3.517727055489E0
    1.540000000000E1   1.751150907426E-3   5.641081808358E-1   1.739271661576E-1    2.781983922733E0    3.521770420634E0
    1.545000000000E1   1.963654626656E-3   5.693581026899E-1   1.792553698907E-1    2.775226783540E0    3.525803910747E0
    1.550000000000E1   2.188946421035E-3   5.745474999738E-1   1.846440793470E-1    2.768446921543E0    3.529827447285E0
    1.555000000000E1   2.427091567688E-3   5.796759229032E-1   1.900920985105E-1    2.761645829365E0    3.533840942346E0
    1.560000000000E1   2.678149289304E-3   5.847429514128E-1   1.955982238552E-1    2.754824973979E0    3.537844298537E0
    1.565000000000E1   2.942172820211E-3   5.897481945746E-1   2.011612448881E-1    2.747985796507E0    3.541837408790E0
    1.570000000000E1   3.219209429989E-3   5.946912900350E-1   2.067799447201E-1    2.741129712021E0    3.545820156206E0
    1.575000000000E1   3.509300512370E-3   5.995719034220E-1   2.124531006123E-1    2.734258109350E0    3.549792413896E0
    1.580000000000E1   3.812481656580E-3   6.043897278346E-1   2.181794844947E-1    2.727372350905E0    3.553754044891E0
    1.585000000000E1   4.128782672315E-3   6.091444832239E-1   2.239578634933E-1    2.720473772493E0    3.557704901883E0
    1.590000000000E1   4.458227720919E-3   6.138359159055E-1   2.297870004392E-1    2.713563683152E0    3.561644827218E0
    1.595000000000E1   4.800835321772E-3   6.184637979592E-1   2.356656543661E-1    2.706643364982E0    3.565573652630E0
    1.600000000000E1   5.156618462192E-3   6.230279267289E-1   2.415925809852E-1    2.699714073001E0    3.569491199177E0
    1.605000000000E1   5.525584678365E-3   6.275281242748E-1   2.475665331766E-1    2.692777034971E0    3.573397277101E0
    1.610000000000E1   5.907736090511E-3   6.319642368412E-1   2.535862614374E-1    2.685833451304E0    3.577291685674E0
    1.615000000000E1   6.303069514330E-3   6.363361343419E-1   2.596505143481E-1    2.678884494885E0    3.581174213089E0
    1.620000000000E1   6.711576542886E-3   6.406437098301E-1   2.657580390107E-1    2.671931310976E0    3.585044636360E0
    1.625000000000E1   7.133243595672E-3   6.448868790025E-1   2.719075814711E-1    2.664975017092E0    3.588902721161E0
    1.630000000000E1   7.568052017105E-3   6.490655796697E-1   2.780978871699E-1    2.658016702888E0    3.592748221745E0
    1.635000000000E1   8.015978177130E-3   6.531797712953E-1   2.843277013312E-1    2.651057430072E0    3.596580880876E0
    1.640000000000E1   8.476993494938E-3   6.572294344492E-1   2.905957693607E-1    2.644098232325E0    3.600400429630E0
    1.645000000000E1   8.951064610113E-3   6.612145703566E-1   2.969008372734E-1    2.637140115202E0    3.604206587443E0
    1.650000000000E1   9.438153377052E-3   6.651352003925E-1   3.032416520351E-1    2.630184056076E0    3.607999061880E0
    1.655000000000E1   9.938217007238E-3   6.689913656027E-1   3.096169619690E-1    2.623231004078E0    3.611777548657E0
    1.660000000000E1   1.045120813269E-2   6.727831262589E-1   3.160255171134E-1    2.616281880043E0    3.615541731548E0
    1.665000000000E1   1.097707489977E-2   6.765105613414E-1   3.224660695651E-1    2.609337576486E0    3.619291282292E0
    1.670000000000E1   1.151576103962E-2   6.801737681153E-1   3.289373738572E-1    2.602398957569E0    3.623025860581E0
    1.675000000000E1   1.206720598908E-2   6.837728616592E-1   3.354381872587E-1    2.595466859073E0    3.626745113980E0
    1.680000000000E1   1.263134493287E-2   6.873079744107E-1   3.419672701239E-1    2.588542088422E0    3.630448677890E0
    1.685000000000E1   1.320810891704E-2   6.907792557190E-1   3.485233862446E-1    2.581625424667E0    3.634136175548E0
    1.690000000000E1   1.379742493293E-2   6.941868714165E-1   3.551053031157E-1    2.574717618521E0    3.637807217986E0
    1.695000000000E1   1.439921598684E-2   6.975310033666E-1   3.617117922602E-1    2.567819392396E0    3.641461404010E0
    1.700000000000E1   1.501340124068E-2   7.008118490400E-1   3.683416295361E-1    2.560931440441E0    3.645098320258E0
    1.705000000000E1   1.563989601427E-2   7.040296210936E-1   3.749935954244E-1    2.554054428607E0    3.648717541139E0
    1.710000000000E1   1.627861193826E-2   7.071845469344E-1   3.816664752889E-1    2.547188994730E0    3.652318628891E0
    1.715000000000E1   1.692945701689E-2   7.102768683331E-1   3.883590596863E-1    2.540335748605E0    3.655901133641E0
    1.720000000000E1   1.759233571765E-2   7.133068409870E-1   3.950701445964E-1    2.533495272117E0    3.659464593418E0
    1.725000000000E1   1.826714904612E-2   7.162747341332E-1   4.017985317280E-1    2.526668119333E0    3.663008534240E0
    1.730000000000E1   1.895379467117E-2   7.191808301371E-1   4.085430287177E-1    2.519854816656E0    3.666532470182E0
    1.735000000000E1   1.965216695256E-2   7.220254241151E-1   4.153024494021E-1    2.513055862972E0    3.670035903442E0
    1.740000000000E1   2.036215706555E-2   7.248088235234E-1   4.220756140723E-1    2.506271729818E0    3.673518324479E0
    1.745000000000E1   2.108365307560E-2   7.275313478045E-1   4.288613496805E-1    2.499502861571E0    3.676979212131E0
    1.750000000000E1   2.181654001142E-2   7.301933279792E-1   4.356584900641E-1    2.492749675651E0    3.680418033705E0
    1.755000000000E1   2.256069999006E-2   7.327951062934E-1   4.424658761879E-1    2.486012562735E0    3.683834245206E0
    1.760000000000E1   2.331601223947E-2   7.353370358455E-1   4.492823563208E-1    2.479291887006E0    3.687227291412E0
    1.765000000000E1   2.408235322983E-2   7.378194802123E-1   4.561067862635E-1    2.472587986409E0    3.690596606114E0
    1.770000000000E1   2.485959670680E-2   7.402428131148E-1   4.629380295585E-1    2.465901172916E0    3.693941612296E0
    1.775000000000E1   2.564761384976E-2   7.426074180422E-1   4.697749576361E-1    2.459231732840E0    3.697261722368E0
    1.780000000000E1   2.644627326520E-2   7.449136879218E-1   4.766164500695E-1    2.452579927138E0    3.700556338395E0
    1.785000000000E1   2.725544115117E-2   7.471620247592E-1   4.834613946794E-1    2.445945991749E0    3.703824852339E0
    1.790000000000E1   2.807498129980E-2   7.493528393185E-1   4.903086877541E-1    2.439330137958E0    3.707066646330E0
    1.795000000000E1   2.890475522443E-2   7.514865507667E-1   4.971572342145E-1    2.432732552753E0    3.710281092959E0
    1.800000000000E1   2.974462222369E-2   7.535635863852E-1   5.040059477685E-1    2.426153399246E0    3.713467555624E0
    1.805000000000E1   3.059443944963E-2   7.555843811909E-1   5.108537510635E-1    2.419592817078E0    3.716625388782E0
    1.810000000000E1   3.145406203079E-2   7.575493776712E-1   5.176995758495E-1    2.413050922855E0    3.719753938406E0
    1.815000000000E1   3.232334307890E-2   7.594590254355E-1   5.245423631042E-1    2.406527810614E0    3.722852542233E0
    1.820000000000E1   3.320213381772E-2   7.613137809195E-1   5.313810632020E-1    2.400023552313E0    3.725920530253E0
    1.825000000000E1   3.409028360609E-2   7.631141070815E-1   5.382146360250E-1    2.393538198316E0    3.728957225029E0
    1.830000000000E1   3.498764009472E-2   7.648604731023E-1   5.450420510998E-1    2.387071777938E0    3.731961942235E0
    1.835000000000E1   3.589404920311E-2   7.665533540887E-1   5.518622877476E-1    2.380624299978E0    3.734933991018E0
    1.840000000000E1   3.680935528473E-2   7.681932307823E-1   5.586743351384E-1    2.374195753294E0    3.737872674499E0
    1.845000000000E1   3.773340111383E-2   7.697805892755E-1   5.654771924784E-1    2.367786107394E0    3.740777290262E0
    1.850000000000E1   3.866602800746E-2   7.713159207293E-1   5.722698690811E-1    2.361395313045E0    3.743647130862E0
    1.855000000000E1   3.960707588058E-2   7.727997211085E-1   5.790513844790E-1    2.355023302901E0    3.746481484369E0
    1.860000000000E1   4.055638332257E-2   7.742324908878E-1   5.858207685308E-1    2.348669992172E0    3.749279634913E0
    1.865000000000E1   4.151378762713E-2   7.756147348021E-1   5.925770615017E-1    2.342335279281E0    3.752040863212E0
    1.870000000000E1   4.247912496103E-2   7.769469615743E-1   5.993193141776E-1    2.336019046567E0    3.754764447280E0
    1.875000000000E1   4.345223031074E-2   7.782296836623E-1   6.060465879247E-1    2.329721161002E0    3.757449662900E0
    1.880000000000E1   4.443293758147E-2   7.794634170052E-1   6.127579548029E-1    2.323441474917E0    3.760095784306E0
    1.885000000000E1   4.542107973644E-2   7.806486807667E-1   6.194524976142E-1    2.317179826761E0    3.762702084879E0
    1.890000000000E1   4.641648873795E-2   7.817859970957E-1   6.261293099982E-1    2.310936041868E0    3.765267837700E0
    1.895000000000E1   4.741899575361E-2   7.828758908807E-1   6.327874964918E-1    2.304709933247E0    3.767792316373E0
    1.900000000000E1   4.842843108959E-2   7.839188895180E-1   6.394261725864E-1    2.298501302389E0    3.770274795583E0
    1.905000000000E1   4.944462428519E-2   7.849155226711E-1   6.460444648207E-1    2.292309940083E0    3.772714551860E0
    1.910000000000E1   5.046740424553E-2   7.858663220592E-1   6.526415108088E-1    2.286135627251E0    3.775110864364E0
    1.915000000000E1   5.149659921730E-2   7.867718212066E-1   6.592164593067E-1    2.279978135807E0    3.777463015538E0
    1.920000000000E1   5.253203685112E-2   7.876325552433E-1   6.657684702534E-1    2.273837229513E0    3.779770291861E0
    1.925000000000E1   5.357354435735E-2   7.884490606841E-1   6.722967148351E-1    2.267712664848E0    3.782031984725E0
    1.930000000000E1   5.462094843875E-2   7.892218752075E-1   6.788003755032E-1    2.261604191909E0    3.784247391058E0
    1.935000000000E1   5.567407537732E-2   7.899515374656E-1   6.852786460491E-1    2.255511555286E0    3.786415814178E0
    1.940000000000E1   5.673275117336E-2   7.906385868582E-1   6.917307315980E-1    2.249434494986E0    3.788536564615E0
    1.945000000000E1   5.779680146597E-2   7.912835633517E-1   6.981558486776E-1    2.243372747321E0    3.790608960816E0
    1.950000000000E1   5.886605173913E-2   7.918870072713E-1   7.045532252309E-1    2.237326045842E0    3.792632330083E0
    1.955000000000E1   5.994032723769E-2   7.924494591161E-1   7.109221006311E-1    2.231294122243E0    3.794606009228E0
    1.960000000000E1   6.101945305627E-2   7.929714593612E-1   7.172617257364E-1    2.225276707291E0    3.796529345445E0
    1.965000000000E1   6.210325426747E-2   7.934535482926E-1   7.235713628751E-1    2.219273531742E0    3.798401697177E0
    1.970000000000E1   6.319155585919E-2   7.938962658036E-1   7.298502858928E-1    2.213284327262E0    3.800222434818E0
    1.975000000000E1   6.428418284140E-2   7.943001512337E-1   7.360977801295E-1    2.207308827349E0    3.801990941554E0
    1.980000000000E1   6.538096034219E-2   7.946657431884E-1   7.423131424713E-1    2.201346768234E0    3.803706614236E0
    1.985000000000E1   6.648171355269E-2   7.949935793768E-1   7.484956813241E-1    2.195397889804E0    3.805368864058E0
    1.990000000000E1   6.758626780204E-2   7.952841964392E-1   7.546447166458E-1    2.189461936483E0    3.806977117370E0
    1.995000000000E1   6.869444868485E-2   7.955381297955E-1   7.607595799150E-1    2.183538658128E0    3.808530816523E0
    2.000000000000E1   6.980608197422E-2   7.957559134785E-1   7.668396141725E-1    2.177627810907E0    3.810029420532E0
    2.005000000000E1   7.092099381789E-2   7.959380799756E-1   7.728841739703E-1    2.171729158155E0    3.811472405919E0
    2.010000000000E1   7.203901064427E-2   7.960851601024E-1   7.788926254020E-1    2.165842471226E0    3.812859267375E0
    2.015000000000E1   7.315995924001E-2   7.961976828196E-1   7.848643460909E-1    2.159967530311E0    3.814189518462E0
    2.020000000000E1   7.428366687153E-2   7.962761751317E-1   7.907987251581E-1    2.154104125256E0    3.815462692418E0
    2.025000000000E1   7.540996121527E-2   7.963211619099E-1   7.966951632182E-1    2.148252056347E0    3.816678342691E0
    2.030000000000E1   7.653867044547E-2   7.963331657803E-1   8.025530723744E-1    2.142411135068E0    3.817836043668E0
    2.035000000000E1   7.766962334621E-2   7.963127069842E-1   8.083718761868E-1    2.136581184842E0    3.818935391359E0
    2.040000000000E1   7.880264918050E-2   7.962603032466E-1   8.141510096527E-1    2.130762041747E0    3.819976003827E0
    2.045000000000E1   7.993757786928E-2   7.961764696605E-1   8.198899191973E-1    2.124953555186E0    3.820957521913E0
    2.050000000000E1   8.107424000382E-2   7.960617185544E-1   8.255880626170E-1    2.119155588551E0    3.821879609726E0
    2.055000000000E1   8.221246679769E-2   7.959165593862E-1   8.312449090961E-1    2.113368019827E0    3.822741955107E0
    2.060000000000E1   8.335209027096E-2   7.957414986114E-1   8.368599391460E-1    2.107590742194E0    3.823544270223E0
    2.065000000000E1   8.449294314083E-2   7.955370395940E-1   8.424326445630E-1    2.101823664563E0    3.824286291860E0
    2.070000000000E1   8.563485889128E-2   7.953036824837E-1   8.479625284467E-1    2.096066712089E0    3.824967781911E0
    2.075000000000E1   8.677767189131E-2   7.950419241198E-1   8.534491051037E-1    2.090319826649E0    3.825588527764E0
    2.080000000000E1   8.792121730864E-2   7.947522579274E-1   8.588919000427E-1    2.084582967277E0    3.826148342556E0
    2.085000000000E1   8.906533119509E-2   7.944351738167E-1   8.642904499472E-1    2.078856110555E0    3.826647065514E0
    2.090000000000E1   9.020985058571E-2   7.940911581008E-1   8.696443025950E-1    2.073139250956E0    3.827084562238E0
    2.095000000000E1   9.135461336285E-2   7.937206933921E-1   8.749530168386E-1    2.067432401171E0    3.827460724764E0
    2.100000000000E1   9.249945842887E-2   7.933242585266E-1   8.802161625746E-1    2.061735592351E0    3.827775471881E0
    2.105000000000E1   9.364422568619E-2   7.929023284757E-1   8.854333206661E-1    2.056048874346E0    3.828028749174E0
    2.110000000000E1   9.478875603220E-2   7.924553742690E-1   8.906040829295E-1    2.050372315875E0    3.828220529105E0
    2.115000000000E1   9.593289148266E-2   7.919838629087E-1   8.957280520370E-1    2.044706004639E0    3.828350811067E0
    2.120000000000E1   9.707647508144E-2   7.914882573075E-1   9.008048415115E-1    2.039050047430E0    3.828419621330E0
    2.125000000000E1   9.821935095754E-2   7.909690162149E-1   9.058340756553E-1    2.033404570152E0    3.828427012980E0
    2.130000000000E1   9.936136443026E-2   7.904265941534E-1   9.108153894945E-1    2.027769717808E0    3.828373065887E0
    2.135000000000E1   1.005023619225E-1   7.898614413505E-1   9.157484287282E-1    2.022145654463E0    3.828257886464E0
    2.140000000000E1   1.016421910337E-1   7.892740036759E-1   9.206328496678E-1    2.016532563129E0    3.828081607506E0
    2.145000000000E1   1.027807006292E-1   7.886647225974E-1   9.254683191733E-1    2.010930645609E0    3.827844388009E0
    2.150000000000E1   1.039177407028E-1   7.880340351160E-1   9.302545146017E-1    2.005340122334E0    3.827546412754E0
    2.155000000000E1   1.050531625357E-1   7.873823737218E-1   9.349911237494E-1    1.999761232091E0    3.827187892098E0
    2.160000000000E1   1.061868186748E-1   7.867101663468E-1   9.396778447804E-1    1.994194231775E0    3.826769061577E0
    2.165000000000E1   1.073185629129E-1   7.860178363200E-1   9.443143861691E-1    1.988639396039E0    3.826290181441E0
    2.170000000000E1   1.084482504223E-1   7.853058023259E-1   9.489004666326E-1    1.983097016944E0    3.825751536325E0
    2.175000000000E1   1.095757376010E-1   7.845744783725E-1   9.534358150551E-1    1.977567403552E0    3.825153434581E0
    2.180000000000E1   1.107008822280E-1   7.838242737508E-1   9.579201704440E-1    1.972050881473E0    3.824496207896E0
    2.185000000000E1   1.118235434545E-1   7.830555930152E-1   9.623532818474E-1    1.966547792379E0    3.823780210696E0
    2.190000000000E1   1.129435817673E-1   7.822688359430E-1   9.667349082755E-1    1.961058493500E0    3.823005819486E0
    2.195000000000E1   1.140608590413E-1   7.814643975196E-1   9.710648186567E-1    1.955583357057E0    3.822173432275E0
    2.200000000000E1   1.151752386207E-1   7.806426679116E-1   9.753427917433E-1    1.950122769661E0    3.821283467936E0
    2.205000000000E1   1.162865851758E-1   7.798040324567E-1   9.795686160429E-1    1.944677131719E0    3.820336365394E0
    2.210000000000E1   1.173947648581E-1   7.789488716395E-1   9.837420897552E-1    1.939246856762E0    3.819332583015E0
    2.215000000000E1   1.184996452646E-1   7.780775610902E-1   9.878630206934E-1    1.933832370770E0    3.818272597818E0
    2.220000000000E1   1.196010954223E-1   7.771904715670E-1   9.919312262162E-1    1.928434111480E0    3.817156904686E0
    2.225000000000E1   1.206989859020E-1   7.762879689542E-1   9.959465331275E-1    1.923052527646E0    3.815986015630E0
    2.230000000000E1   1.217931886709E-1   7.753704142632E-1   9.999087776276E-1    1.917688078289E0    3.814760458851E0
    2.235000000000E1   1.228835772372E-1   7.744381636233E-1    1.003817805226E0    1.912341231938E0    3.813480778025E0
    2.240000000000E1   1.239700266176E-1   7.734915683036E-1    1.007673470668E0    1.907012465826E0    3.812147531415E0
    2.245000000000E1   1.250524133345E-1   7.725309747002E-1    1.011475637848E0    1.901702265106E0    3.810761290989E0
    2.250000000000E1   1.261306154322E-1   7.715567243535E-1    1.015224179734E0    1.896411122033E0    3.809322641552E0
    2.255000000000E1   1.272045125211E-1   7.705691539648E-1    1.018918978291E0    1.891139535118E0    3.807832179895E0
    2.260000000000E1   1.282739857276E-1   7.695685954048E-1    1.022559924393E0    1.885888008329E0    3.806290513854E0
    2.265000000000E1   1.293389177389E-1   7.685553757349E-1    1.026146917751E0    1.880657050216E0    3.804698261440E0
    2.270000000000E1   1.303991928176E-1   7.675298172342E-1    1.029679866829E0    1.875447173086E0    3.803056049967E0
    2.275000000000E1   1.314546967619E-1   7.664922374087E-1    1.033158688762E0    1.870258892161E0    3.801364515094E0
    2.280000000000E1   1.325053170215E-1   7.654429490314E-1    1.036583309269E0    1.865092724707E0    3.799624300029E0
    2.285000000000E1   1.335509425396E-1   7.643822601637E-1    1.039953662571E0    1.859949189220E0    3.797836054495E0
    2.290000000000E1   1.345914638969E-1   7.633104741914E-1    1.043269691309E0    1.854828804566E0    3.796000433963E0
    2.295000000000E1   1.356267732682E-1   7.622278898587E-1    1.046531346469E0    1.849732089147E0    3.794118098743E0
    2.300000000000E1   1.366567644182E-1   7.611348013030E-1    1.049738587286E0    1.844659560089E0    3.792189713096E0
    2.305000000000E1   1.376813327107E-1   7.600314980930E-1    1.052891381156E0    1.839611732426E0    3.790215944385E0
    2.310000000000E1   1.387003751476E-1   7.589182652776E-1    1.055989703565E0    1.834589118274E0    3.788197462264E0
    2.315000000000E1   1.397137903145E-1   7.577953834191E-1    1.059033537995E0    1.829592226070E0    3.786134937798E0
    2.320000000000E1   1.407214784211E-1   7.566631286521E-1    1.062022875834E0    1.824621559780E0    3.784029042687E0
    2.325000000000E1   1.417233413063E-1   7.555217727240E-1    1.064957716305E0    1.819677618146E0    3.781880448481E0
    2.330000000000E1   1.427192824030E-1   7.543715830473E-1    1.067838066371E0    1.814760893947E0    3.779689825768E0
    2.335000000000E1   1.437092068353E-1   7.532128227557E-1    1.070663940634E0    1.809871873275E0    3.777457843500E0
    2.340000000000E1   1.446930212721E-1   7.520457507530E-1    1.073435361271E0    1.805011034845E0    3.775185168140E0
    2.345000000000E1   1.456706340507E-1   7.508706217768E-1    1.076152357938E0    1.800178849305E0    3.772872463070E0
    2.350000000000E1   1.466419551409E-1   7.496876864585E-1    1.078814967686E0    1.795375778581E0    3.770520387867E0
    2.355000000000E1   1.476068961295E-1   7.484971913758E-1    1.081423234870E0    1.790602275266E0    3.768129597641E0
    2.360000000000E1   1.485653702282E-1   7.472993791206E-1    1.083977211059E0    1.785858781996E0    3.765700742405E0
    2.365000000000E1   1.495172923057E-1   7.460944883669E-1    1.086476954956E0    1.781145730869E0    3.763234466497E0
    2.370000000000E1   1.504625788340E-1   7.448827539261E-1    1.088922532295E0    1.776463542913E0    3.760731407968E0
    2.375000000000E1   1.514011479088E-1   7.436644068255E-1    1.091314015781E0    1.771812627526E0    3.758192198041E0
    2.380000000000E1   1.523329192817E-1   7.424396743712E-1    1.093651484974E0    1.767193382007E0    3.755617460634E0
    2.385000000000E1   1.532578142987E-1   7.412087802182E-1    1.095935026226E0    1.762606191075E0    3.753007811818E0
    2.390000000000E1   1.541757559610E-1   7.399719444409E-1    1.098164732565E0    1.758051426416E0    3.750363859382E0
    2.395000000000E1   1.550866688679E-1   7.387293836092E-1    1.100340703627E0    1.753529446287E0    3.747686202392E0
