#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    2.460000000000E1   2.553952830200E-1   7.334046043822E-1    1.271029457575E0    1.630983277139E0    3.890812622116E0
    2.465000000000E1   2.548821129513E-1   7.315522139377E-1    1.268138169250E0    1.628220183522E0    3.882792679661E0
    2.470000000000E1   2.543703213732E-1   7.297104109603E-1    1.265249874050E0    1.625471311449E0    3.874801917833E0
    2.475000000000E1   2.538598803398E-1   7.278791977781E-1    1.262364520295E0    1.622736318918E0    3.866839917331E0
    2.480000000000E1   2.533507622228E-1   7.260585747378E-1    1.259482058804E0    1.620014868620E0    3.858906264384E0
    2.485000000000E1   2.528429397155E-1   7.242485402200E-1    1.256602442863E0    1.617306628035E0    3.851000550834E0
    2.490000000000E1   2.523363858384E-1   7.224490906640E-1    1.253725628201E0    1.614611269426E0    3.843122374130E0
    2.495000000000E1   2.518310739429E-1   7.206602205868E-1    1.250851572949E0    1.611928469896E0    3.835271337375E0
    2.500000000000E1   2.513269777158E-1   7.188819226054E-1    1.247980237616E0    1.609257911397E0    3.827447049334E0
    2.505000000000E1   2.508240711837E-1   7.171141874519E-1    1.245111585051E0    1.606599280793E0    3.819649124480E0
    2.510000000000E1   2.503223287164E-1   7.153570040021E-1    1.242245580416E0    1.603952269841E0    3.811877182975E0
    2.515000000000E1   2.498217250310E-1   7.136103592893E-1    1.239382191148E0    1.601316575267E0    3.804130850736E0
    2.520000000000E1   2.493222351944E-1   7.118742385329E-1    1.236521386936E0    1.598691898726E0    3.796409759389E0
    2.525000000000E1   2.488238346285E-1   7.101486251580E-1    1.233663139677E0    1.596077946858E0    3.788713546322E0
    2.530000000000E1   2.483264991108E-1   7.084335008136E-1    1.230807423456E0    1.593474431281E0    3.781041854661E0
    2.535000000000E1   2.478302047794E-1   7.067288454035E-1    1.227954214504E0    1.590881068598E0    3.773394333285E0
    2.540000000000E1   2.473349281348E-1   7.050346370996E-1    1.225103491168E0    1.588297580433E0    3.765770636836E0
    2.545000000000E1   2.468406460415E-1   7.033508523679E-1    1.222255233884E0    1.585723693393E0    3.758170425686E0
    2.550000000000E1   2.463473357321E-1   7.016774659961E-1    1.219409425136E0    1.583159139094E0    3.750593365959E0
    2.555000000000E1   2.458549748085E-1   7.000144511127E-1    1.216566049434E0    1.580603654143E0    3.743039129497E0
    2.560000000000E1   2.453635412436E-1   6.983617792121E-1    1.213725093270E0    1.578056980142E0    3.735507393868E0
    2.565000000000E1   2.448730133838E-1   6.967194201758E-1    1.210886545096E0    1.575518863674E0    3.727997842330E0
    2.570000000000E1   2.443833699504E-1   6.950873422976E-1    1.208050395286E0    1.572989056307E0    3.720510163842E0
    2.575000000000E1   2.438945900388E-1   6.934655123106E-1    1.205216636105E0    1.570467314546E0    3.713044053000E0
    2.580000000000E1   2.434066531259E-1   6.918538954108E-1    1.202385261677E0    1.567953399849E0    3.705599210064E0
    2.585000000000E1   2.429195390627E-1   6.902524552772E-1    1.199556267955E0    1.565447078590E0    3.698175340885E0
    2.590000000000E1   2.424332280823E-1   6.886611541030E-1    1.196729652687E0    1.562948122031E0    3.690772156903E0
    2.595000000000E1   2.419477007980E-1   6.870799526168E-1    1.193905415382E0    1.560456306325E0    3.683389375121E0
    2.600000000000E1   2.414629382018E-1   6.855088101045E-1    1.191083557284E0    1.557971412456E0    3.676026718046E0
    2.605000000000E1   2.409789216692E-1   6.839476844462E-1    1.188264081335E0    1.555493226228E0    3.668683913678E0
    2.610000000000E1   2.404956329565E-1   6.823965321288E-1    1.185446992148E0    1.553021538224E0    3.661360695457E0
    2.615000000000E1   2.400130542020E-1   6.808553082824E-1    1.182632295971E0    1.550556143774E0    3.654056802230E0
    2.620000000000E1   2.395311679256E-1   6.793239666971E-1    1.179820000662E0    1.548096842927E0    3.646771978212E0
    2.625000000000E1   2.390499570300E-1   6.778024598531E-1    1.177010115647E0    1.545643440405E0    3.639505972936E0
    2.630000000000E1   2.385694047953E-1   6.762907389508E-1    1.174202651905E0    1.543195745555E0    3.632258541205E0
    2.635000000000E1   2.380894948898E-1   6.747887539319E-1    1.171397621919E0    1.540753572310E0    3.625029443051E0
    2.640000000000E1   2.376102113552E-1   6.732964535075E-1    1.168595039664E0    1.538316739161E0    3.617818443688E0
    2.645000000000E1   2.371315386170E-1   6.718137851865E-1    1.165794920563E0    1.535885069080E0    3.610625313446E0
    2.650000000000E1   2.366534614802E-1   6.703406952986E-1    1.162997281458E0    1.533458389504E0    3.603449827741E0
    2.655000000000E1   2.361759651237E-1   6.688771290249E-1    1.160202140589E0    1.531036532263E0    3.596291767001E0
    2.660000000000E1   2.356990351099E-1   6.674230304238E-1    1.157409517552E0    1.528619333533E0    3.589150916619E0
    2.665000000000E1   2.352226573719E-1   6.659783424594E-1    1.154619433279E0    1.526206633789E0    3.582027066900E0
    2.670000000000E1   2.347468182205E-1   6.645430070253E-1    1.151831910007E0    1.523798277738E0    3.574920012991E0
    2.675000000000E1   2.342715043392E-1   6.631169649783E-1    1.149046971240E0    1.521394114285E0    3.567829554843E0
    2.680000000000E1   2.337967027850E-1   6.617001561549E-1    1.146264641731E0    1.518993996455E0    3.560755497126E0
    2.685000000000E1   2.333224009795E-1   6.602925194118E-1    1.143484947446E0    1.516597781346E0    3.553697649183E0
    2.690000000000E1   2.328485867234E-1   6.588939926463E-1    1.140707915538E0    1.514205330061E0    3.546655824969E0
    2.695000000000E1   2.323752481739E-1   6.575045128262E-1    1.137933574321E0    1.511816507659E0    3.539629842980E0
    2.700000000000E1   2.319023738594E-1   6.561240160146E-1    1.135161953235E0    1.509431183078E0    3.532619526187E0
    2.705000000000E1   2.314299526717E-1   6.547524374006E-1    1.132393082821E0    1.507049229098E0    3.525624701992E0
    2.710000000000E1   2.309579738573E-1   6.533897113251E-1    1.129626994698E0    1.504670522255E0    3.518645202136E0
    2.715000000000E1   2.304864270329E-1   6.520357713133E-1    1.126863721528E0    1.502294942781E0    3.511680862655E0
    2.720000000000E1   2.300153021608E-1   6.506905500960E-1    1.124103296992E0    1.499922374545E0    3.504731523793E0
    2.725000000000E1   2.295445895641E-1   6.493539796439E-1    1.121345755763E0    1.497552704993E0    3.497797029964E0
    2.730000000000E1   2.290742799168E-1   6.480259911898E-1    1.118591133480E0    1.495185825066E0    3.490877229653E0
    2.735000000000E1   2.286043642430E-1   6.467065152594E-1    1.115839466718E0    1.492821629165E0    3.483971975385E0
    2.740000000000E1   2.281348339109E-1   6.453954816988E-1    1.113090792963E0    1.490460015044E0    3.477081123616E0
    2.745000000000E1   2.276656806403E-1   6.440928197052E-1    1.110345150585E0    1.488100883774E0    3.470204534705E0
    2.750000000000E1   2.271968964837E-1   6.427984578479E-1    1.107602578820E0    1.485744139666E0    3.463342072817E0
    2.755000000000E1   2.267284738393E-1   6.415123241045E-1    1.104863117730E0    1.483389690203E0    3.456493605876E0
    2.760000000000E1   2.262604054417E-1   6.402343458808E-1    1.102126808187E0    1.481037445983E0    3.449659005493E0
    2.765000000000E1   2.257926843515E-1   6.389644500414E-1    1.099393691846E0    1.478687320643E0    3.442838146882E0
    2.770000000000E1   2.253253039739E-1   6.377025629406E-1    1.096663811119E0    1.476339230789E0    3.436030908822E0
    2.775000000000E1   2.248582580271E-1   6.364486104465E-1    1.093937209153E0    1.473993095940E0    3.429237173567E0
    2.780000000000E1   2.243915405627E-1   6.352025179684E-1    1.091213929801E0    1.471648838455E0    3.422456826787E0
    2.785000000000E1   2.239251459516E-1   6.339642104853E-1    1.088494017599E0    1.469306383463E0    3.415689757500E0
    2.790000000000E1   2.234590688833E-1   6.327336125688E-1    1.085777517747E0    1.466965658822E0    3.408935858021E0
    2.795000000000E1   2.229933043625E-1   6.315106484191E-1    1.083064476074E0    1.464626595016E0    3.402195023872E0
    2.800000000000E1   2.225278477086E-1   6.302952418831E-1    1.080354939029E0    1.462289125114E0    3.395467153734E0
    2.805000000000E1   2.220626945427E-1   6.290873164864E-1    1.077648953648E0    1.459953184697E0    3.388752149374E0
    2.810000000000E1   2.215978407983E-1   6.278867954565E-1    1.074946567532E0    1.457618711799E0    3.382049915586E0
    2.815000000000E1   2.211332827114E-1   6.266936017515E-1    1.072247828824E0    1.455285646848E0    3.375360360135E0
    2.820000000000E1   2.206690168076E-1   6.255076580848E-1    1.069552786194E0    1.452953932589E0    3.368683393676E0
    2.825000000000E1   2.202050399244E-1   6.243288869521E-1    1.066861488803E0    1.450623514026E0    3.362018929705E0
    2.830000000000E1   2.197413491744E-1   6.231572106566E-1    1.064173986296E0    1.448294338367E0    3.355366884494E0
    2.835000000000E1   2.192779419688E-1   6.219925513373E-1    1.061490328766E0    1.445966354961E0    3.348727177033E0
    2.840000000000E1   2.188148160012E-1   6.208348309897E-1    1.058810566746E0    1.443639515229E0    3.342099728966E0
    2.845000000000E1   2.183519692468E-1   6.196839714908E-1    1.056134751176E0    1.441313772621E0    3.335484464535E0
    2.850000000000E1   2.178893999593E-1   6.185398946312E-1    1.053462933389E0    1.438989082543E0    3.328881310522E0
    2.855000000000E1   2.174271066692E-1   6.174025221321E-1    1.050795165090E0    1.436665402295E0    3.322290196187E0
    2.860000000000E1   2.169650881697E-1   6.162717756738E-1    1.048131498333E0    1.434342691039E0    3.315711053216E0
    2.865000000000E1   2.165033435296E-1   6.151475769183E-1    1.045471985499E0    1.432020909712E0    3.309143815659E0
    2.870000000000E1   2.160418720795E-1   6.140298475317E-1    1.042816679283E0    1.429700020992E0    3.302588419887E0
    2.875000000000E1   2.155806734057E-1   6.129185092102E-1    1.040165632666E0    1.427379989244E0    3.296044804525E0
    2.880000000000E1   2.151197473610E-1   6.118134837024E-1    1.037518898902E0    1.425060780445E0    3.289512910410E0
    2.885000000000E1   2.146590940367E-1   6.107146928332E-1    1.034876531496E0    1.422742362151E0    3.282992680517E0
    2.890000000000E1   2.141987137837E-1   6.096220585230E-1    1.032238584182E0    1.420424703453E0    3.276484059942E0
    2.895000000000E1   2.137386071949E-1   6.085355028153E-1    1.029605110913E0    1.418107774893E0    3.269986995816E0
    2.900000000000E1   2.132787751049E-1   6.074549478922E-1    1.026976165832E0    1.415791548458E0    3.263501437286E0
    2.905000000000E1   2.128192185864E-1   6.063803160982E-1    1.024351803259E0    1.413475997496E0    3.257027335440E0
    2.910000000000E1   2.123599389494E-1   6.053115299691E-1    1.021732077677E0    1.411161096685E0    3.250564643281E0
    2.915000000000E1   2.119009377246E-1   6.042485122403E-1    1.019117043706E0    1.408846821986E0    3.244113315656E0
    2.920000000000E1   2.114422166790E-1   6.031911858742E-1    1.016506756090E0    1.406533150592E0    3.237673309235E0
    2.925000000000E1   2.109837777994E-1   6.021394740802E-1    1.013901269678E0    1.404220060896E0    3.231244582454E0
    2.930000000000E1   2.105256232923E-1   6.010933003320E-1    1.011300639410E0    1.401907532439E0    3.224827095473E0
    2.935000000000E1   2.100677555825E-1   6.000525883879E-1    1.008704920299E0    1.399595545855E0    3.218420810124E0
    2.940000000000E1   2.096101772970E-1   5.990172623125E-1    1.006114167408E0    1.397284082856E0    3.212025689873E0
    2.945000000000E1   2.091528912806E-1   5.979872464903E-1    1.003528435849E0    1.394973126180E0    3.205641699799E0
    2.950000000000E1   2.086959005791E-1   5.969624656480E-1    1.000947780748E0    1.392662659540E0    3.199268806515E0
    2.955000000000E1   2.082392084388E-1   5.959428448662E-1   9.983722572417E-1    1.390352667618E0    3.192906978165E0
    2.960000000000E1   2.077828183036E-1   5.949283096041E-1   9.958019204589E-1    1.388043135991E0    3.186556184357E0
    2.965000000000E1   2.073267338135E-1   5.939187857126E-1   9.932368255054E-1    1.385734051119E0    3.180216396150E0
    2.970000000000E1   2.068709587874E-1   5.929141994515E-1   9.906770274473E-1    1.383425400306E0    3.173887585992E0
    2.975000000000E1   2.064154972406E-1   5.919144775016E-1   9.881225812975E-1    1.381117171656E0    3.167569727696E0
    2.980000000000E1   2.059603533669E-1   5.909195469877E-1   9.855735419973E-1    1.378809354058E0    3.161262796410E0
    2.985000000000E1   2.055055315392E-1   5.899293354848E-1   9.830299644097E-1    1.376501937148E0    3.154966768581E0
    2.990000000000E1   2.050510363079E-1   5.889437710393E-1   9.804919032974E-1    1.374194911260E0    3.148681621905E0
    2.995000000000E1   2.045968723839E-1   5.879627821831E-1   9.779594133132E-1    1.371888267423E0    3.142407335303E0
    3.000000000000E1   2.041430446564E-1   5.869862979415E-1   9.754325489851E-1    1.369581997327E0    3.136143888910E0
    3.005000000000E1   2.036895581728E-1   5.860142478533E-1   9.729113647017E-1    1.367276093277E0    3.129891264004E0
    3.010000000000E1   2.032364181485E-1   5.850465619777E-1   9.703959146981E-1    1.364970548187E0    3.123649443012E0
    3.015000000000E1   2.027836299442E-1   5.840831709105E-1   9.678862530479E-1    1.362665355547E0    3.117418409450E0
    3.020000000000E1   2.023311990849E-1   5.831240057957E-1   9.653824336441E-1    1.360360509393E0    3.111198147918E0
    3.025000000000E1   2.018791312308E-1   5.821689983350E-1   9.628845101893E-1    1.358056004296E0    3.104988644051E0
    3.030000000000E1   2.014274322005E-1   5.812180807993E-1   9.603925361841E-1    1.355751835323E0    3.098789884507E0
    3.035000000000E1   2.009761079503E-1   5.802711860421E-1   9.579065649108E-1    1.353447998028E0    3.092601856931E0
    3.040000000000E1   2.005251645766E-1   5.793282475020E-1   9.554266494259E-1    1.351144488430E0    3.086424549934E0
    3.045000000000E1   2.000746083098E-1   5.783891992220E-1   9.529528425470E-1    1.348841302978E0    3.080257953057E0
    3.050000000000E1   1.996244455164E-1   5.774539758529E-1   9.504851968371E-1    1.346538438552E0    3.074102056758E0
    3.055000000000E1   1.991746826793E-1   5.765225126591E-1   9.480237646033E-1    1.344235892433E0    3.067956852375E0
    3.060000000000E1   1.987253264141E-1   5.755947455377E-1   9.455685978721E-1    1.341933662285E0    3.061822332109E0
    3.065000000000E1   1.982763834698E-1   5.746706110139E-1   9.431197483841E-1    1.339631746145E0    3.055698489013E0
    3.070000000000E1   1.978278606902E-1   5.737500462525E-1   9.406772675930E-1    1.337330142396E0    3.049585316932E0
    3.075000000000E1   1.973797650538E-1   5.728329890696E-1   9.382412066366E-1    1.335028849763E0    3.043482810523E0
    3.080000000000E1   1.969321036324E-1   5.719193779344E-1   9.358116163388E-1    1.332727867290E0    3.037390965196E0
    3.085000000000E1   1.964848836177E-1   5.710091519739E-1   9.333885471991E-1    1.330427194329E0    3.031309777120E0
    3.090000000000E1   1.960381123093E-1   5.701022509846E-1   9.309720493756E-1    1.328126830529E0    3.025239243199E0
    3.095000000000E1   1.955917970970E-1   5.691986154271E-1   9.285621726807E-1    1.325826775826E0    3.019179361031E0
    3.100000000000E1   1.951459454755E-1   5.682981864420E-1   9.261589665717E-1    1.323527030412E0    3.013130128901E0
    3.105000000000E1   1.947005650375E-1   5.674009058495E-1   9.237624801347E-1    1.321227594749E0    3.007091545771E0
    3.110000000000E1   1.942556634532E-1   5.665067161494E-1   9.213727620852E-1    1.318928469552E0    3.001063611240E0
    3.115000000000E1   1.938112484911E-1   5.656155605339E-1   9.189898607511E-1    1.316629655761E0    2.995046325537E0
    3.120000000000E1   1.933673280164E-1   5.647273828796E-1   9.166138240650E-1    1.314331154558E0    2.989039689519E0
    3.125000000000E1   1.929239099527E-1   5.638421277566E-1   9.142446995590E-1    1.312032967338E0    2.983043704606E0
    3.130000000000E1   1.924810023229E-1   5.629597404327E-1   9.118825343562E-1    1.309735095712E0    2.977058372824E0
    3.135000000000E1   1.920386132071E-1   5.620801668674E-1   9.095273751530E-1    1.307437541492E0    2.971083696719E0
    3.140000000000E1   1.915967507705E-1   5.612033537242E-1   9.071792682266E-1    1.305140306690E0    2.965119679412E0
    3.145000000000E1   1.911554232524E-1   5.603292483598E-1   9.048382594094E-1    1.302843393508E0    2.959166324530E0
    3.150000000000E1   1.907146389458E-1   5.594577988334E-1   9.025043940954E-1    1.300546804334E0    2.953223636209E0
    3.155000000000E1   1.902744062152E-1   5.585889539033E-1   9.001777172283E-1    1.298250541732E0    2.947291619079E0
    3.160000000000E1   1.898347334894E-1   5.577226630304E-1   8.978582732859E-1    1.295954608437E0    2.941370278243E0
    3.165000000000E1   1.893956292400E-1   5.568588763724E-1   8.955461062865E-1    1.293659007365E0    2.935459619264E0
    3.170000000000E1   1.889571020033E-1   5.559975447880E-1   8.932412597697E-1    1.291363741577E0    2.929559648138E0
    3.175000000000E1   1.885191603805E-1   5.551386198350E-1   8.909437767938E-1    1.289068814317E0    2.923670371326E0
    3.180000000000E1   1.880818129970E-1   5.542820537651E-1   8.886536999340E-1    1.286774228965E0    2.917791795661E0
    3.185000000000E1   1.876450685451E-1   5.534277995273E-1   8.863710712671E-1    1.284479989068E0    2.911923928407E0
    3.190000000000E1   1.872089357422E-1   5.525758107641E-1   8.840959323711E-1    1.282186098317E0    2.906066777194E0
    3.195000000000E1   1.867734233562E-1   5.517260418095E-1   8.818283243122E-1    1.279892560554E0    2.900220350032E0
    3.200000000000E1   1.863385402065E-1   5.508784476867E-1   8.795682876481E-1    1.277599379764E0    2.894384655306E0
    3.205000000000E1   1.859042951214E-1   5.500329841023E-1   8.773158624129E-1    1.275306560083E0    2.888559701719E0
    3.210000000000E1   1.854706969787E-1   5.491896074468E-1   8.750710881143E-1    1.273014105781E0    2.882745498321E0
    3.215000000000E1   1.850377546873E-1   5.483482747930E-1   8.728340037303E-1    1.270722021272E0    2.876942054483E0
    3.220000000000E1   1.846054771647E-1   5.475089438874E-1   8.706046477025E-1    1.268430311117E0    2.871149379872E0
    3.225000000000E1   1.841738733749E-1   5.466715731499E-1   8.683830579262E-1    1.266138980004E0    2.865367484455E0
    3.230000000000E1   1.837429523011E-1   5.458361216681E-1   8.661692717487E-1    1.263848032769E0    2.859596378487E0
    3.235000000000E1   1.833127229302E-1   5.450025491927E-1   8.639633259659E-1    1.261557474386E0    2.853836072475E0
    3.240000000000E1   1.828831942859E-1   5.441708161356E-1   8.617652568128E-1    1.259267309964E0    2.848086577198E0
    3.245000000000E1   1.824543753857E-1   5.433408835643E-1   8.595750999616E-1    1.256977544752E0    2.842347903663E0
    3.250000000000E1   1.820262752711E-1   5.425127131948E-1   8.573928905175E-1    1.254688184138E0    2.836620063122E0
    3.255000000000E1   1.815989030061E-1   5.416862673909E-1   8.552186630103E-1    1.252399233648E0    2.830903067055E0
    3.260000000000E1   1.811722676353E-1   5.408615091527E-1   8.530524513935E-1    1.250110698955E0    2.825196927137E0
    3.265000000000E1   1.807463782250E-1   5.400384021169E-1   8.508942890360E-1    1.247822585863E0    2.819501655241E0
    3.270000000000E1   1.803212438458E-1   5.392169105484E-1   8.487442087210E-1    1.245534900323E0    2.813817263438E0
    3.275000000000E1   1.798968735464E-1   5.383969993372E-1   8.466022426472E-1    1.243247648432E0    2.808143763963E0
    3.280000000000E1   1.794732764054E-1   5.375786339891E-1   8.444684224118E-1    1.240960836425E0    2.802481169231E0
    3.285000000000E1   1.790504614805E-1   5.367617806207E-1   8.423427790125E-1    1.238674470687E0    2.796829491800E0
    3.290000000000E1   1.786284378152E-1   5.359464059574E-1   8.402253428509E-1    1.236388557748E0    2.791188744371E0
    3.295000000000E1   1.782072144627E-1   5.351324773177E-1   8.381161437182E-1    1.234103104289E0    2.785558939788E0
    3.300000000000E1   1.777868004430E-1   5.343199626193E-1   8.360152107999E-1    1.231818117138E0    2.779940091000E0
    3.305000000000E1   1.773672047762E-1   5.335088303632E-1   8.339225726652E-1    1.229533603276E0    2.774332211080E0
    3.310000000000E1   1.769484364804E-1   5.326990496314E-1   8.318382572697E-1    1.227249569840E0    2.768735313221E0
    3.315000000000E1   1.765305045282E-1   5.318905900774E-1   8.297622919480E-1    1.224966024124E0    2.763149410677E0
    3.320000000000E1   1.761134178904E-1   5.310834219220E-1   8.276947034153E-1    1.222682973571E0    2.757574516799E0
    3.325000000000E1   1.756971855187E-1   5.302775159459E-1   8.256355177577E-1    1.220400425795E0    2.752010645017E0
    3.330000000000E1   1.752818163178E-1   5.294728434839E-1   8.235847604377E-1    1.218118388566E0    2.746457808805E0
    3.335000000000E1   1.748673192006E-1   5.286693764170E-1   8.215424562847E-1    1.215836869811E0    2.740916021713E0
    3.340000000000E1   1.744537030353E-1   5.278670871623E-1   8.195086294953E-1    1.213555877636E0    2.735385297329E0
    3.345000000000E1   1.740409766529E-1   5.270659486711E-1   8.174833036330E-1    1.211275420307E0    2.729865649264E0
    3.350000000000E1   1.736291488725E-1   5.262659344195E-1   8.154665016194E-1    1.208995506259E0    2.724357091170E0
    3.355000000000E1   1.732182284541E-1   5.254670184033E-1   8.134582457402E-1    1.206716144103E0    2.718859636701E0
    3.360000000000E1   1.728082241480E-1   5.246691751279E-1   8.114585576342E-1    1.204437342621E0    2.713373299531E0
    3.365000000000E1   1.723991446644E-1   5.238723796019E-1   8.094674583023E-1    1.202159110769E0    2.707898093338E0
    3.370000000000E1   1.719909986567E-1   5.230766073329E-1   8.074849680936E-1    1.199881457692E0    2.702434031775E0
    3.375000000000E1   1.715837947548E-1   5.222818343160E-1   8.055111067122E-1    1.197604392703E0    2.696981128486E0
    3.380000000000E1   1.711775415474E-1   5.214880370304E-1   8.035458932084E-1    1.195327925301E0    2.691539397087E0
    3.385000000000E1   1.707722475562E-1   5.206951924315E-1   8.015893459903E-1    1.193052065172E0    2.686108851150E0
    3.390000000000E1   1.703679212915E-1   5.199032779420E-1   7.996414828067E-1    1.190776822189E0    2.680689504229E0
    3.395000000000E1   1.699645711997E-1   5.191122714472E-1   7.977023207493E-1    1.188502206406E0    2.675281369802E0
    3.400000000000E1   1.695622056690E-1   5.183221512854E-1   7.957718762621E-1    1.186228228075E0    2.669884461292E0
    3.405000000000E1   1.691608330584E-1   5.175328962424E-1   7.938501651290E-1    1.183954897642E0    2.664498792072E0
    3.410000000000E1   1.687604616457E-1   5.167444855478E-1   7.919372024735E-1    1.181682225740E0    2.659124375407E0
    3.415000000000E1   1.683610996903E-1   5.159568988619E-1   7.900330027680E-1    1.179410223200E0    2.653761224520E0
    3.420000000000E1   1.679627553788E-1   5.151701162720E-1   7.881375798193E-1    1.177138901046E0    2.648409352516E0
    3.425000000000E1   1.675654368332E-1   5.143841182862E-1   7.862509467736E-1    1.174868270517E0    2.643068772410E0
    3.430000000000E1   1.671691521313E-1   5.135988858239E-1   7.843731161196E-1    1.172598343038E0    2.637739497112E0
    3.435000000000E1   1.667739092933E-1   5.128144002136E-1   7.825040996797E-1    1.170329130236E0    2.632421539422E0
    3.440000000000E1   1.663797162537E-1   5.120306431820E-1   7.806439086195E-1    1.168060643960E0    2.627114912015E0
    3.445000000000E1   1.659865809211E-1   5.112475968494E-1   7.787925534422E-1    1.165792896237E0    2.621819627450E0
    3.450000000000E1   1.655945111218E-1   5.104652437226E-1   7.769500439793E-1    1.163525899323E0    2.616535698147E0
    3.455000000000E1   1.652035146089E-1   5.096835666878E-1   7.751163894089E-1    1.161259665677E0    2.611263136382E0
    3.460000000000E1   1.648135990906E-1   5.089025490048E-1   7.732915982415E-1    1.158994207963E0    2.606001954300E0
    3.465000000000E1   1.644247721758E-1   5.081221743025E-1   7.714756783260E-1    1.156729539058E0    2.600752163862E0
    3.470000000000E1   1.640370414435E-1   5.073424265705E-1   7.696686368420E-1    1.154465672052E0    2.595513776908E0
    3.475000000000E1   1.636504143825E-1   5.065632901522E-1   7.678704803176E-1    1.152202620240E0    2.590286805093E0
    3.480000000000E1   1.632648984018E-1   5.057847497405E-1   7.660812146031E-1    1.149940397146E0    2.585071259892E0
    3.485000000000E1   1.628805008533E-1   5.050067903694E-1   7.643008448988E-1    1.147679016498E0    2.579867152620E0
    3.490000000000E1   1.624972290126E-1   5.042293974135E-1   7.625293757346E-1    1.145418492242E0    2.574674494403E0
    3.495000000000E1   1.621150900689E-1   5.034525565758E-1   7.607668109802E-1    1.143158838539E0    2.569493296164E0
    3.500000000000E1   1.617340911527E-1   5.026762538856E-1   7.590131538455E-1    1.140900069768E0    2.564323568652E0
    3.505000000000E1   1.613542393113E-1   5.019004756913E-1   7.572684068784E-1    1.138642200524E0    2.559165322405E0
    3.510000000000E1   1.609755415027E-1   5.011252086555E-1   7.555325719641E-1    1.136385245626E0    2.554018567749E0
    3.515000000000E1   1.605980046265E-1   5.003504397479E-1   7.538056503325E-1    1.134129220105E0    2.548883314812E0
    3.520000000000E1   1.602216354709E-1   4.995761562449E-1   7.520876425509E-1    1.131874139210E0    2.543759573477E0
    3.525000000000E1   1.598464407814E-1   4.988023457183E-1   7.503785485317E-1    1.129620018415E0    2.538647353446E0
    3.530000000000E1   1.594724272016E-1   4.980289960347E-1   7.486783675312E-1    1.127366873405E0    2.533546664172E0
    3.535000000000E1   1.590996012833E-1   4.972560953437E-1   7.469870981444E-1    1.125114720096E0    2.528457514867E0
    3.540000000000E1   1.587279695087E-1   4.964836320826E-1   7.453047383203E-1    1.122863574612E0    2.523379914524E0
    3.545000000000E1   1.583575382711E-1   4.957115949633E-1   7.436312853448E-1    1.120613453298E0    2.518313871878E0
    3.550000000000E1   1.579883138755E-1   4.949399729725E-1   7.419667358613E-1    1.118364372730E0    2.513259395439E0
    3.555000000000E1   1.576203025421E-1   4.941687553642E-1   7.403110858566E-1    1.116116349683E0    2.508216493446E0
    3.560000000000E1   1.572535104082E-1   4.933979316548E-1   7.386643306709E-1    1.113869401165E0    2.503185173899E0
    3.565000000000E1   1.568879435077E-1   4.926274916210E-1   7.370264649919E-1    1.111623544400E0    2.498165444520E0
    3.570000000000E1   1.565236078034E-1   4.918574252942E-1   7.353974828710E-1    1.109378796824E0    2.493157312793E0
    3.575000000000E1   1.561605091499E-1   4.910877229556E-1   7.337773777056E-1    1.107135176098E0    2.488160785910E0
    3.580000000000E1   1.557986533291E-1   4.903183751319E-1   7.321661422582E-1    1.104892700093E0    2.483175870812E0
    3.585000000000E1   1.554380460206E-1   4.895493725924E-1   7.305637686446E-1    1.102651386895E0    2.478202574153E0
    3.590000000000E1   1.550786928186E-1   4.887807063436E-1   7.289702483443E-1    1.100411254813E0    2.473240902319E0
    3.595000000000E1   1.547205992095E-1   4.880123676264E-1   7.273855722013E-1    1.098172322364E0    2.468290861401E0
    3.600000000000E1   1.543637706020E-1   4.872443479112E-1   7.258097304233E-1    1.095934608275E0    2.463352457212E0
    3.605000000000E1   1.540082123020E-1   4.864766388950E-1   7.242427125857E-1    1.093698131496E0    2.458425695279E0
    3.610000000000E1   1.536539295241E-1   4.857092324961E-1   7.226845076352E-1    1.091462911177E0    2.453510580832E0
    3.615000000000E1   1.533009273903E-1   4.849421208550E-1   7.211351038860E-1    1.089228966682E0    2.448607118813E0
    3.620000000000E1   1.529492109117E-1   4.841752963229E-1   7.195944890301E-1    1.086996317588E0    2.443715313852E0
    3.625000000000E1   1.525987850210E-1   4.834087514666E-1   7.180626501387E-1    1.084764983672E0    2.438835170298E0
    3.630000000000E1   1.522496545352E-1   4.826424790603E-1   7.165395736530E-1    1.082534984922E0    2.433966692170E0
    3.635000000000E1   1.519018241911E-1   4.818764720846E-1   7.150252454081E-1    1.080306341527E0    2.429109883211E0
    3.640000000000E1   1.515552986167E-1   4.811107237210E-1   7.135196506166E-1    1.078079073881E0    2.424264746835E0
    3.645000000000E1   1.512100823472E-1   4.803452273505E-1   7.120227738758E-1    1.075853202585E0    2.419431286159E0
    3.650000000000E1   1.508661798037E-1   4.795799765516E-1   7.105345991773E-1    1.073628748429E0    2.414609503962E0
    3.655000000000E1   1.505235953237E-1   4.788149650957E-1   7.090551099041E-1    1.071405732408E0    2.409799402731E0
    3.660000000000E1   1.501823331351E-1   4.780501869441E-1   7.075842888364E-1    1.069184175714E0    2.405000984630E0
