#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    2.460000000000E1   2.541578074398E-1   7.475462496804E-1    1.276686037410E0    1.688385832428E0    3.966775926958E0
    2.465000000000E1   2.536909241739E-1   7.457734672206E-1    1.274007493659E0    1.685459947249E0    3.958931832302E0
    2.470000000000E1   2.532253111248E-1   7.440100821266E-1    1.271330369465E0    1.682546141426E0    3.951111904142E0
    2.475000000000E1   2.527609357470E-1   7.422561009920E-1    1.268654615599E0    1.679644131673E0    3.943315784011E0
    2.480000000000E1   2.522977659140E-1   7.405115283375E-1    1.265980185605E0    1.676753639906E0    3.935543119762E0
    2.485000000000E1   2.518357699363E-1   7.387763666359E-1    1.263307035761E0    1.673874393241E0    3.927793565574E0
    2.490000000000E1   2.513749165584E-1   7.370506163342E-1    1.260635125040E0    1.671006124003E0    3.920066781936E0
    2.495000000000E1   2.509151749651E-1   7.353342758828E-1    1.257964415067E0    1.668148569721E0    3.912362435636E0
    2.500000000000E1   2.504565147925E-1   7.336273417568E-1    1.255294870086E0    1.665301473127E0    3.904680199762E0
    2.505000000000E1   2.499989061144E-1   7.319298084816E-1    1.252626456913E0    1.662464582127E0    3.897019753637E0
    2.510000000000E1   2.495423194577E-1   7.302416686630E-1    1.249959144903E0    1.659637649807E0    3.889380782830E0
    2.515000000000E1   2.490867257990E-1   7.285629130038E-1    1.247292905903E0    1.656820434403E0    3.881762979109E0
    2.520000000000E1   2.486320965722E-1   7.268935303416E-1    1.244627714222E0    1.654012699284E0    3.874166040420E0
    2.525000000000E1   2.481784036614E-1   7.252335076663E-1    1.241963546585E0    1.651214212936E0    3.866589670848E0
    2.530000000000E1   2.477256194211E-1   7.235828301499E-1    1.239300382094E0    1.648424748934E0    3.859033580599E0
    2.535000000000E1   2.472737166553E-1   7.219414811740E-1    1.236638202195E0    1.645644085899E0    3.851497485923E0
    2.540000000000E1   2.468226686331E-1   7.203094423569E-1    1.233976990632E0    1.642872007482E0    3.843981109104E0
    2.545000000000E1   2.463724490845E-1   7.186866935792E-1    1.231316733412E0    1.640108302318E0    3.836484178394E0
    2.550000000000E1   2.459230322049E-1   7.170732130154E-1    1.228657418765E0    1.637352763996E0    3.829006427981E0
    2.555000000000E1   2.454743926541E-1   7.154689771556E-1    1.225999037109E0    1.634605191016E0    3.821547597934E0
    2.560000000000E1   2.450265055593E-1   7.138739608405E-1    1.223341581007E0    1.631865386744E0    3.814107434151E0
    2.565000000000E1   2.445793465107E-1   7.122881372855E-1    1.220685045134E0    1.629133159364E0    3.806685688294E0
    2.570000000000E1   2.441328915642E-1   7.107114781092E-1    1.218029426232E0    1.626408321838E0    3.799282117743E0
    2.575000000000E1   2.436871172446E-1   7.091439533648E-1    1.215374723081E0    1.623690691844E0    3.791896485535E0
    2.580000000000E1   2.432420005382E-1   7.075855315681E-1    1.212720936456E0    1.620980091738E0    3.784528560300E0
    2.585000000000E1   2.427975189052E-1   7.060361797235E-1    1.210068069090E0    1.618276348490E0    3.777178116209E0
    2.590000000000E1   2.423536502649E-1   7.044958633587E-1    1.207416125641E0    1.615579293625E0    3.769844932889E0
    2.595000000000E1   2.419103730037E-1   7.029645465504E-1    1.204765112650E0    1.612888763178E0    3.762528795381E0
    2.600000000000E1   2.414676659712E-1   7.014421919545E-1    1.202115038507E0    1.610204597610E0    3.755229494043E0
    2.605000000000E1   2.410255084815E-1   6.999287608377E-1    1.199465913415E0    1.607526641768E0    3.747946824502E0
    2.610000000000E1   2.405838803111E-1   6.984242131056E-1    1.196817749354E0    1.604854744820E0    3.740680587591E0
    2.615000000000E1   2.401427616986E-1   6.969285073334E-1    1.194170560044E0    1.602188760168E0    3.733430589244E0
    2.620000000000E1   2.397021333412E-1   6.954416007976E-1    1.191524360910E0    1.599528545412E0    3.726196640461E0
    2.625000000000E1   2.392619763945E-1   6.939634495023E-1    1.188879169045E0    1.596873962261E0    3.718978557204E0
    2.630000000000E1   2.388222724721E-1   6.924940082154E-1    1.186235003180E0    1.594224876465E0    3.711776160332E0
    2.635000000000E1   2.383830036408E-1   6.910332304951E-1    1.183591883640E0    1.591581157749E0    3.704589275525E0
    2.640000000000E1   2.379441524248E-1   6.895810687199E-1    1.180949832322E0    1.588942679757E0    3.697417733224E0
    2.645000000000E1   2.375057017963E-1   6.881374741246E-1    1.178308872649E0    1.586309319947E0    3.690261368517E0
    2.650000000000E1   2.370676351778E-1   6.867023968257E-1    1.175669029541E0    1.583680959547E0    3.683120021091E0
    2.655000000000E1   2.366299364394E-1   6.852757858535E-1    1.173030329380E0    1.581057483468E0    3.675993535141E0
    2.660000000000E1   2.361925898955E-1   6.838575891851E-1    1.170392799980E0    1.578438780223E0    3.668881759283E0
    2.665000000000E1   2.357555803038E-1   6.824477537747E-1    1.167756470550E0    1.575824741877E0    3.661784546506E0
    2.670000000000E1   2.353188928619E-1   6.810462255822E-1    1.165121371661E0    1.573215263946E0    3.654701754051E0
    2.675000000000E1   2.348825132045E-1   6.796529496085E-1    1.162487535215E0    1.570610245335E0    3.647633243363E0
    2.680000000000E1   2.344464274009E-1   6.782678699200E-1    1.159854994411E0    1.568009588255E0    3.640578879988E0
    2.685000000000E1   2.340106219528E-1   6.768909296894E-1    1.157223783716E0    1.565413198149E0    3.633538533507E0
    2.690000000000E1   2.335750837908E-1   6.755220712162E-1    1.154593938827E0    1.562820983623E0    3.626512077457E0
    2.695000000000E1   2.331398002715E-1   6.741612359642E-1    1.151965496648E0    1.560232856358E0    3.619499389242E0
    2.700000000000E1   2.327047591745E-1   6.728083645914E-1    1.149338495254E0    1.557648731045E0    3.612500350065E0
    2.705000000000E1   2.322699486995E-1   6.714633969803E-1    1.146712973854E0    1.555068525296E0    3.605514844830E0
    2.710000000000E1   2.318353574626E-1   6.701262722667E-1    1.144088972772E0    1.552492159584E0    3.598542762085E0
    2.715000000000E1   2.314009744942E-1   6.687969288745E-1    1.141466533411E0    1.549919557149E0    3.591583993929E0
    2.720000000000E1   2.309667892337E-1   6.674753045433E-1    1.138845698221E0    1.547350643943E0    3.584638435941E0
    2.725000000000E1   2.305327915273E-1   6.661613363608E-1    1.136226510672E0    1.544785348540E0    3.577705987100E0
    2.730000000000E1   2.300989716247E-1   6.648549607917E-1    1.133609015225E0    1.542223602066E0    3.570786549707E0
    2.735000000000E1   2.296653201753E-1   6.635561137069E-1    1.130993257299E0    1.539665338135E0    3.563880029317E0
    2.740000000000E1   2.292318282247E-1   6.622647304200E-1    1.128379283247E0    1.537110492749E0    3.556986334640E0
    2.745000000000E1   2.287984872113E-1   6.609807457086E-1    1.125767140320E0    1.534559004262E0    3.550105377502E0
    2.750000000000E1   2.283652889595E-1   6.597040938506E-1    1.123156876652E0    1.532010813280E0    3.543237072743E0
    2.755000000000E1   2.279322256811E-1   6.584347086493E-1    1.120548541220E0    1.529465862603E0    3.536381338153E0
    2.760000000000E1   2.274992899689E-1   6.571725234689E-1    1.117942183816E0    1.526924097153E0    3.529538094407E0
    2.765000000000E1   2.270664747918E-1   6.559174712559E-1    1.115337855028E0    1.524385463903E0    3.522707264978E0
    2.770000000000E1   2.266337734938E-1   6.546694845761E-1    1.112735606206E0    1.521849911805E0    3.515888776082E0
    2.775000000000E1   2.262011797861E-1   6.534284956367E-1    1.110135489441E0    1.519317391737E0    3.509082556601E0
    2.780000000000E1   2.257686877448E-1   6.521944363212E-1    1.107537557533E0    1.516787856418E0    3.502288538017E0
    2.785000000000E1   2.253362918102E-1   6.509672382117E-1    1.104941863965E0    1.514261260355E0    3.495506654343E0
    2.790000000000E1   2.249039867776E-1   6.497468326196E-1    1.102348462883E0    1.511737559782E0    3.488736842063E0
    2.795000000000E1   2.244717677971E-1   6.485331506171E-1    1.099757409062E0    1.509216712577E0    3.481979040053E0
    2.800000000000E1   2.240396303683E-1   6.473261230576E-1    1.097168757888E0    1.506698678225E0    3.475233189539E0
    2.805000000000E1   2.236075703308E-1   6.461256806081E-1    1.094582565329E0    1.504183417741E0    3.468499234008E0
    2.810000000000E1   2.231755838696E-1   6.449317537747E-1    1.091998887912E0    1.501670893618E0    3.461777119175E0
    2.815000000000E1   2.227436675064E-1   6.437442729293E-1    1.089417782698E0    1.499161069766E0    3.455066792900E0
    2.820000000000E1   2.223118180927E-1   6.425631683349E-1    1.086839307255E0    1.496653911455E0    3.448368205137E0
    2.825000000000E1   2.218800328119E-1   6.413883701740E-1    1.084263519638E0    1.494149385252E0    3.441681307876E0
    2.830000000000E1   2.214483091667E-1   6.402198085696E-1    1.081690478366E0    1.491647458990E0    3.435006055092E0
    2.835000000000E1   2.210166449793E-1   6.390574136154E-1    1.079120242395E0    1.489148101682E0    3.428342402673E0
    2.840000000000E1   2.205850383917E-1   6.379011153996E-1    1.076552871101E0    1.486651283497E0    3.421690308389E0
    2.845000000000E1   2.201534878527E-1   6.367508440252E-1    1.073988424246E0    1.484156975695E0    3.415049731818E0
    2.850000000000E1   2.197219921206E-1   6.356065296397E-1    1.071426961965E0    1.481665150574E0    3.408420634300E0
    2.855000000000E1   2.192905502567E-1   6.344681024560E-1    1.068868544748E0    1.479175781439E0    3.401802978900E0
    2.860000000000E1   2.188591616117E-1   6.333354927742E-1    1.066313233404E0    1.476688842542E0    3.395196730332E0
    2.865000000000E1   2.184278258405E-1   6.322086310066E-1    1.063761089054E0    1.474204309035E0    3.388601854937E0
    2.870000000000E1   2.179965428813E-1   6.310874477016E-1    1.061212173097E0    1.471722156937E0    3.382018320617E0
    2.875000000000E1   2.175653129605E-1   6.299718735609E-1    1.058666547199E0    1.469242363086E0    3.375446096806E0
    2.880000000000E1   2.171341365843E-1   6.288618394643E-1    1.056124273264E0    1.466764905089E0    3.368885154402E0
    2.885000000000E1   2.167030145321E-1   6.277572764915E-1    1.053585413425E0    1.464289761295E0    3.362335465744E0
    2.890000000000E1   2.162719478549E-1   6.266581159396E-1    1.051050030010E0    1.461816910755E0    3.355797004560E0
    2.895000000000E1   2.158409378765E-1   6.255642893465E-1    1.048518185534E0    1.459346333177E0    3.349269745934E0
    2.900000000000E1   2.154099861786E-1   6.244757285067E-1    1.045989942671E0    1.456878008892E0    3.342753666248E0
    2.905000000000E1   2.149790946055E-1   6.233923654945E-1    1.043465364237E0    1.454411918823E0    3.336248743160E0
    2.910000000000E1   2.145482652567E-1   6.223141326809E-1    1.040944513175E0    1.451948044449E0    3.329754955562E0
    2.915000000000E1   2.141175004708E-1   6.212409627509E-1    1.038427452531E0    1.449486367780E0    3.323272283532E0
    2.920000000000E1   2.136868028452E-1   6.201727887220E-1    1.035914245442E0    1.447026871306E0    3.316800708315E0
    2.925000000000E1   2.132561752120E-1   6.191095439622E-1    1.033404955108E0    1.444569537989E0    3.310340212272E0
    2.930000000000E1   2.128256206441E-1   6.180511622046E-1    1.030899644780E0    1.442114351233E0    3.303890778861E0
    2.935000000000E1   2.123951424459E-1   6.169975775667E-1    1.028398377741E0    1.439661294834E0    3.297452392587E0
    2.940000000000E1   2.119647441468E-1   6.159487245623E-1    1.025901217295E0    1.437210352978E0    3.291025038982E0
    2.945000000000E1   2.115344295005E-1   6.149045381197E-1    1.023408226737E0    1.434761510209E0    3.284608704566E0
    2.950000000000E1   2.111042024864E-1   6.138649535950E-1    1.020919469348E0    1.432314751402E0    3.278203376832E0
    2.955000000000E1   2.106740672939E-1   6.128299067861E-1    1.018435008370E0    1.429870061744E0    3.271809044194E0
    2.960000000000E1   2.102440283282E-1   6.117993339472E-1    1.015954906993E0    1.427427426706E0    3.265425695974E0
    2.965000000000E1   2.098140902025E-1   6.107731718004E-1    1.013479228340E0    1.424986832030E0    3.259053322373E0
    2.970000000000E1   2.093842577196E-1   6.097513575502E-1    1.011008035449E0    1.422548263710E0    3.252691914429E0
    2.975000000000E1   2.089545358977E-1   6.087338288935E-1    1.008541391262E0    1.420111707961E0    3.246341464014E0
    2.980000000000E1   2.085249299404E-1   6.077205240332E-1    1.006079358599E0    1.417677151223E0    3.240001963795E0
    2.985000000000E1   2.080954452466E-1   6.067113816868E-1    1.003622000152E0    1.415244580125E0    3.233673407210E0
    2.990000000000E1   2.076660874005E-1   6.057063410988E-1    1.001169378468E0    1.412813981475E0    3.227355788442E0
    2.995000000000E1   2.072368621625E-1   6.047053420516E-1   9.987215559330E-1    1.410385342254E0    3.221049102401E0
    3.000000000000E1   2.068077754760E-1   6.037083248707E-1   9.962785947608E-1    1.407958649594E0    3.214753344702E0
    3.005000000000E1   2.063788334572E-1   6.027152304378E-1   9.938405569752E-1    1.405533890767E0    3.208468511637E0
    3.010000000000E1   2.059500423956E-1   6.017260001990E-1   9.914075043941E-1    1.403111053177E0    3.202194600166E0
    3.015000000000E1   2.055214087422E-1   6.007405761695E-1   9.889794986197E-1    1.400690124341E0    3.195931607873E0
    3.020000000000E1   2.050929391162E-1   5.997589009443E-1   9.865566010264E-1    1.398271091886E0    3.189679532973E0
    3.025000000000E1   2.046646402784E-1   5.987809177051E-1   9.841388727424E-1    1.395853943542E0    3.183438374268E0
    3.030000000000E1   2.042365191620E-1   5.978065702227E-1   9.817263746434E-1    1.393438667123E0    3.177208131151E0
    3.035000000000E1   2.038085828404E-1   5.968358028692E-1   9.793191673312E-1    1.391025250530E0    3.170988803571E0
    3.040000000000E1   2.033808385384E-1   5.958685606183E-1   9.769173111244E-1    1.388613681744E0    3.164780392025E0
    3.045000000000E1   2.029532936184E-1   5.949047890529E-1   9.745208660532E-1    1.386203948801E0    3.158582897525E0
    3.050000000000E1   2.025259555874E-1   5.939444343691E-1   9.721298918327E-1    1.383796039817E0    3.152396321606E0
    3.055000000000E1   2.020988320731E-1   5.929874433797E-1   9.697444478686E-1    1.381389942960E0    3.146220666281E0
    3.060000000000E1   2.016719308457E-1   5.920337635199E-1   9.673645932302E-1    1.378985646454E0    3.140055934050E0
    3.065000000000E1   2.012452598026E-1   5.910833428480E-1   9.649903866459E-1    1.376583138577E0    3.133902127874E0
    3.070000000000E1   2.008188269595E-1   5.901361300489E-1   9.626218864908E-1    1.374182407651E0    3.127759251150E0
    3.075000000000E1   2.003926404591E-1   5.891920744370E-1   9.602591507758E-1    1.371783442043E0    3.121627307715E0
    3.080000000000E1   1.999667085403E-1   5.882511259585E-1   9.579022371354E-1    1.369386230171E0    3.115506301805E0
    3.085000000000E1   1.995410395744E-1   5.873132351910E-1   9.555512028232E-1    1.366990760490E0    3.109396238079E0
    3.090000000000E1   1.991156420362E-1   5.863783533480E-1   9.532061046898E-1    1.364597021500E0    3.103297121574E0
    3.095000000000E1   1.986905245015E-1   5.854464322741E-1   9.508669991804E-1    1.362205001742E0    3.097208957698E0
    3.100000000000E1   1.982656956486E-1   5.845174244520E-1   9.485339423249E-1    1.359814689792E0    3.091131752218E0
    3.105000000000E1   1.978411642588E-1   5.835912829966E-1   9.462069897270E-1    1.357426074279E0    3.085065511261E0
    3.110000000000E1   1.974169391925E-1   5.826679616572E-1   9.438861965502E-1    1.355039143869E0    3.079010241269E0
    3.115000000000E1   1.969930294138E-1   5.817474148196E-1   9.415716175202E-1    1.352653887270E0    3.072965949023E0
    3.120000000000E1   1.965694439741E-1   5.808295974976E-1   9.392633068957E-1    1.350270293245E0    3.066932641613E0
    3.125000000000E1   1.961461920034E-1   5.799144653369E-1   9.369613184799E-1    1.347888350592E0    3.060910326412E0
    3.130000000000E1   1.957232827191E-1   5.790019746142E-1   9.346657055984E-1    1.345508048167E0    3.054899011099E0
    3.135000000000E1   1.953007253995E-1   5.780920822301E-1   9.323765210966E-1    1.343129374881E0    3.048898703607E0
    3.140000000000E1   1.948785294106E-1   5.771847457106E-1   9.300938173313E-1    1.340752319699E0    3.042909412151E0
    3.145000000000E1   1.944567041889E-1   5.762799232051E-1   9.278176461538E-1    1.338376871643E0    3.036931145191E0
    3.150000000000E1   1.940352592325E-1   5.753775734781E-1   9.255480589149E-1    1.336003019805E0    3.030963911430E0
    3.155000000000E1   1.936142041049E-1   5.744776559098E-1   9.232851064456E-1    1.333630753331E0    3.025007719791E0
    3.160000000000E1   1.931935484359E-1   5.735801304943E-1   9.210288390547E-1    1.331260061452E0    3.019062579437E0
    3.165000000000E1   1.927733018959E-1   5.726849578300E-1   9.187793065235E-1    1.328890933465E0    3.013128499715E0
    3.170000000000E1   1.923534742243E-1   5.717920991217E-1   9.165365580932E-1    1.326523358753E0    3.007205490192E0
    3.175000000000E1   1.919340752120E-1   5.709015161720E-1   9.143006424576E-1    1.324157326779E0    3.001293560620E0
    3.180000000000E1   1.915151146918E-1   5.700131713764E-1   9.120716077582E-1    1.321792827094E0    2.995392720921E0
    3.185000000000E1   1.910966025495E-1   5.691270277236E-1   9.098495015794E-1    1.319429849345E0    2.989502981198E0
    3.190000000000E1   1.906785486954E-1   5.682430487838E-1   9.076343709369E-1    1.317068383283E0    2.983624351699E0
    3.195000000000E1   1.902609630937E-1   5.673611987075E-1   9.054262622778E-1    1.314708418754E0    2.977756842833E0
    3.200000000000E1   1.898438557456E-1   5.664814422217E-1   9.032252214621E-1    1.312349945721E0    2.971900465151E0
    3.205000000000E1   1.894272366790E-1   5.656037446175E-1   9.010312937695E-1    1.309992954262E0    2.966055229328E0
    3.210000000000E1   1.890111159540E-1   5.647280717532E-1   8.988445238860E-1    1.307637434566E0    2.960221146159E0
    3.215000000000E1   1.885955036638E-1   5.638543900400E-1   8.966649558996E-1    1.305283376961E0    2.954398226565E0
    3.220000000000E1   1.881804099062E-1   5.629826664426E-1   8.944926332948E-1    1.302930771901E0    2.948586481545E0
    3.225000000000E1   1.877658448253E-1   5.621128684706E-1   8.923275989475E-1    1.300579609979E0    2.942785922222E0
    3.230000000000E1   1.873518185714E-1   5.612449641698E-1   8.901698951173E-1    1.298229881933E0    2.936996559791E0
    3.235000000000E1   1.869383413134E-1   5.603789221196E-1   8.880195634412E-1    1.295881578643E0    2.931218405518E0
    3.240000000000E1   1.865254232397E-1   5.595147114238E-1   8.858766449352E-1    1.293534691153E0    2.925451470751E0
    3.245000000000E1   1.861130745312E-1   5.586523017063E-1   8.837411799825E-1    1.291189210664E0    2.919695766884E0
    3.250000000000E1   1.857013053928E-1   5.577916631015E-1   8.816132083331E-1    1.288845128544E0    2.913951305371E0
    3.255000000000E1   1.852901260365E-1   5.569327662502E-1   8.794927690918E-1    1.286502436332E0    2.908218097711E0
    3.260000000000E1   1.848795466699E-1   5.560755822916E-1   8.773799007216E-1    1.284161125753E0    2.902496155436E0
    3.265000000000E1   1.844695775017E-1   5.552200828559E-1   8.752746410334E-1    1.281821188702E0    2.896785490094E0
    3.270000000000E1   1.840602287523E-1   5.543662400578E-1   8.731770271859E-1    1.279482617277E0    2.891086113273E0
    3.275000000000E1   1.836515106051E-1   5.535140264900E-1   8.710870956825E-1    1.277145403767E0    2.885398036544E0
    3.280000000000E1   1.832434332703E-1   5.526634152156E-1   8.690048823611E-1    1.274809540660E0    2.879721271507E0
    3.285000000000E1   1.828360069332E-1   5.518143797604E-1   8.669304223961E-1    1.272475020657E0    2.874055829746E0
    3.290000000000E1   1.824292417700E-1   5.509668941076E-1   8.648637502856E-1    1.270141836663E0    2.868401722826E0
    3.295000000000E1   1.820231479496E-1   5.501209326888E-1   8.628048998612E-1    1.267809981806E0    2.862758962305E0
    3.300000000000E1   1.816177356040E-1   5.492764703772E-1   8.607539042746E-1    1.265479449440E0    2.857127559696E0
    3.305000000000E1   1.812130148645E-1   5.484334824820E-1   8.587107960010E-1    1.263150233142E0    2.851507526490E0
    3.310000000000E1   1.808089958424E-1   5.475919447405E-1   8.566756068253E-1    1.260822326727E0    2.845898874135E0
    3.315000000000E1   1.804056886179E-1   5.467518333080E-1   8.546483678463E-1    1.258495724250E0    2.840301614022E0
    3.320000000000E1   1.800031032470E-1   5.459131247575E-1   8.526291094779E-1    1.256170420000E0    2.834715757482E0
    3.325000000000E1   1.796012497721E-1   5.450757960651E-1   8.506178614358E-1    1.253846408529E0    2.829141315803E0
    3.330000000000E1   1.792001381720E-1   5.442398246080E-1   8.486146527455E-1    1.251523684637E0    2.823578300162E0
    3.335000000000E1   1.787997784294E-1   5.434051881560E-1   8.466195117321E-1    1.249202243381E0    2.818026721698E0
    3.340000000000E1   1.784001804765E-1   5.425718648642E-1   8.446324660178E-1    1.246882080086E0    2.812486591444E0
    3.345000000000E1   1.780013542110E-1   5.417398332669E-1   8.426535425220E-1    1.244563190339E0    2.806957920339E0
    3.350000000000E1   1.776033095067E-1   5.409090722695E-1   8.406827674596E-1    1.242245570003E0    2.801440719239E0
    3.355000000000E1   1.772060561628E-1   5.400795611431E-1   8.387201663407E-1    1.239929215221E0    2.795934998868E0
    3.360000000000E1   1.768096039732E-1   5.392512795180E-1   8.367657639641E-1    1.237614122412E0    2.790440769868E0
    3.365000000000E1   1.764139626715E-1   5.384242073758E-1   8.348195844150E-1    1.235300288280E0    2.784958042742E0
    3.370000000000E1   1.760191419481E-1   5.375983250425E-1   8.328816510632E-1    1.232987709825E0    2.779486827878E0
    3.375000000000E1   1.756251514442E-1   5.367736131840E-1   8.309519865727E-1    1.230676384326E0    2.774027135527E0
    3.380000000000E1   1.752320007667E-1   5.359500527987E-1   8.290306128786E-1    1.228366309372E0    2.768578975816E0
    3.385000000000E1   1.748396994352E-1   5.351276252096E-1   8.271175512083E-1    1.226057482848E0    2.763142358701E0
    3.390000000000E1   1.744482569540E-1   5.343063120620E-1   8.252128220673E-1    1.223749902941E0    2.757717294024E0
    3.395000000000E1   1.740576827562E-1   5.334860953117E-1   8.233164452362E-1    1.221443568145E0    2.752303791449E0
    3.400000000000E1   1.736679862184E-1   5.326669572263E-1   8.214284397753E-1    1.219138477264E0    2.746901860484E0
    3.405000000000E1   1.732791766753E-1   5.318488803715E-1   8.195488240245E-1    1.216834629414E0    2.741511510486E0
    3.410000000000E1   1.728912633642E-1   5.310318476111E-1   8.176776155983E-1    1.214532024032E0    2.736132750605E0
    3.415000000000E1   1.725042555006E-1   5.302158420972E-1   8.158148313876E-1    1.212230660868E0    2.730765589853E0
    3.420000000000E1   1.721181622186E-1   5.294008472684E-1   8.139604875562E-1    1.209930539994E0    2.725410037037E0
    3.425000000000E1   1.717329925913E-1   5.285868468412E-1   8.121145995434E-1    1.207631661811E0    2.720066100787E0
    3.430000000000E1   1.713487556230E-1   5.277738248059E-1   8.102771820602E-1    1.205334027038E0    2.714733789527E0
    3.435000000000E1   1.709654602669E-1   5.269617654206E-1   8.084482490918E-1    1.203037636726E0    2.709413111505E0
    3.440000000000E1   1.705831153687E-1   5.261506532065E-1   8.066278138976E-1    1.200742492261E0    2.704104074734E0
    3.445000000000E1   1.702017297437E-1   5.253404729439E-1   8.048158890093E-1    1.198448595353E0    2.698806687050E0
    3.450000000000E1   1.698213121168E-1   5.245312096632E-1   8.030124862296E-1    1.196155948052E0    2.693520956062E0
    3.455000000000E1   1.694418711405E-1   5.237228486465E-1   8.012176166345E-1    1.193864552743E0    2.688246889165E0
    3.460000000000E1   1.690634154082E-1   5.229153754170E-1   7.994312905698E-1    1.191574412140E0    2.682984493535E0
    3.465000000000E1   1.686859533991E-1   5.221087757372E-1   7.976535176594E-1    1.189285529312E0    2.677733776108E0
    3.470000000000E1   1.683094935550E-1   5.213030356020E-1   7.958843068002E-1    1.186997907654E0    2.672494743612E0
    3.475000000000E1   1.679340442206E-1   5.204981412391E-1   7.941236661576E-1    1.184711550905E0    2.667267402523E0
    3.480000000000E1   1.675596136614E-1   5.196940790990E-1   7.923716031736E-1    1.182426463153E0    2.662051759087E0
    3.485000000000E1   1.671862100679E-1   5.188908358542E-1   7.906281245655E-1    1.180142648816E0    2.656847819304E0
    3.490000000000E1   1.668138415485E-1   5.180883983954E-1   7.888932363236E-1    1.177860112664E0    2.651655588932E0
    3.495000000000E1   1.664425161097E-1   5.172867538245E-1   7.871669437180E-1    1.175578859814E0    2.646475073466E0
    3.500000000000E1   1.660722416933E-1   5.164858894537E-1   7.854492512950E-1    1.173298895720E0    2.641306278162E0
    3.505000000000E1   1.657030261491E-1   5.156857928010E-1   7.837401628751E-1    1.171020226186E0    2.636149208012E0
    3.510000000000E1   1.653348772368E-1   5.148864515861E-1   7.820396815602E-1    1.168742857360E0    2.631003867743E0
    3.515000000000E1   1.649678026445E-1   5.140878537267E-1   7.803478097315E-1    1.166466795728E0    2.625870261831E0
    3.520000000000E1   1.646018099315E-1   5.132899873366E-1   7.786645490526E-1    1.164192048135E0    2.620748394455E0
    3.525000000000E1   1.642369066080E-1   5.124928407205E-1   7.769899004713E-1    1.161918621760E0    2.615638269559E0
    3.530000000000E1   1.638731000737E-1   5.116964023716E-1   7.753238642180E-1    1.159646524127E0    2.610539890791E0
    3.535000000000E1   1.635103976368E-1   5.109006609683E-1   7.736664398056E-1    1.157375763115E0    2.605453261525E0
    3.540000000000E1   1.631488065184E-1   5.101056053734E-1   7.720176260367E-1    1.155106346931E0    2.600378384859E0
    3.545000000000E1   1.627883338463E-1   5.093112246268E-1   7.703774210048E-1    1.152838284134E0    2.595315263612E0
    3.550000000000E1   1.624289866331E-1   5.085175079463E-1   7.687458220894E-1    1.150571583627E0    2.590263900296E0
    3.555000000000E1   1.620707718170E-1   5.077244447241E-1   7.671228259693E-1    1.148306254651E0    2.585224297161E0
    3.560000000000E1   1.617136962318E-1   5.069320245244E-1   7.655084286129E-1    1.146042306787E0    2.580196456156E0
    3.565000000000E1   1.613577666113E-1   5.061402370794E-1   7.639026252817E-1    1.143779749956E0    2.575180378928E0
    3.570000000000E1   1.610029896046E-1   5.053490722899E-1   7.623054105452E-1    1.141518594413E0    2.570176066853E0
    3.575000000000E1   1.606493717318E-1   5.045585202202E-1   7.607167782662E-1    1.139258850762E0    2.565183520981E0
    3.580000000000E1   1.602969194373E-1   5.037685710950E-1   7.591367216133E-1    1.137000529929E0    2.560202742075E0
    3.585000000000E1   1.599456390570E-1   5.029792153033E-1   7.575652330632E-1    1.134743643179E0    2.555233730603E0
    3.590000000000E1   1.595955368227E-1   5.021904433887E-1   7.560023043968E-1    1.132488202113E0    2.550276486721E0
    3.595000000000E1   1.592466188694E-1   5.014022460542E-1   7.544479267046E-1    1.130234218656E0    2.545331010285E0
    3.600000000000E1   1.588988912304E-1   5.006146141552E-1   7.529020903935E-1    1.127981705064E0    2.540397300843E0
    3.605000000000E1   1.585523598142E-1   4.998275387005E-1   7.513647851875E-1    1.125730673925E0    2.535475357627E0
    3.610000000000E1   1.582070304469E-1   4.990410108492E-1   7.498360001274E-1    1.123481138141E0    2.530565179565E0
    3.615000000000E1   1.578629088396E-1   4.982550219118E-1   7.483157235768E-1    1.121233110949E0    2.525666765277E0
    3.620000000000E1   1.575200006042E-1   4.974695633463E-1   7.468039432201E-1    1.118986605897E0    2.520780113068E0
    3.625000000000E1   1.571783112465E-1   4.966846267559E-1   7.453006460730E-1    1.116741636856E0    2.515905220932E0
    3.630000000000E1   1.568378461445E-1   4.959002038909E-1   7.438058184821E-1    1.114498218012E0    2.511042086530E0
    3.635000000000E1   1.564986105915E-1   4.951162866433E-1   7.423194461326E-1    1.112256363863E0    2.506190707231E0
    3.640000000000E1   1.561606097646E-1   4.943328670511E-1   7.408415140384E-1    1.110016089223E0    2.501351080077E0
    3.645000000000E1   1.558238487297E-1   4.935499372901E-1   7.393720065577E-1    1.107777409211E0    2.496523201789E0
    3.650000000000E1   1.554883324503E-1   4.927674896806E-1   7.379109073951E-1    1.105540339248E0    2.491707068774E0
    3.655000000000E1   1.551540657807E-1   4.919855166791E-1   7.364581996011E-1    1.103304895063E0    2.486902677124E0
    3.660000000000E1   1.548210534444E-1   4.912040108819E-1   7.350138655797E-1    1.101071092688E0    2.482110022594E0
    3.665000000000E1   1.544893000767E-1   4.904229650231E-1   7.335778870927E-1    1.098838948444E0    2.477329100636E0
