#             E [au]         delta_0 [1]         delta_1 [1]         delta_2 [1]         delta_3 [1]
    1.340000000000E1   -1.349468017284E0   -1.098859110152E0   -1.483786235251E0   -1.560322982226E0
    1.345000000000E1   -1.351748367362E0   -1.102751880610E0   -1.483173428643E0   -1.563683072151E0
    1.350000000000E1   -1.353986705485E0   -1.106646095783E0   -1.482538568769E0   -1.567024988449E0
    1.355000000000E1   -1.356183238468E0   -1.110541467578E0   -1.481882467231E0   -1.570348655174E0
    1.360000000000E1   -1.358338178736E0   -1.114437712746E0   -1.481205939267E0    1.567938656795E0
    1.365000000000E1   -1.360451744499E0   -1.118334552758E0   -1.480509803286E0    1.564651715406E0
    1.370000000000E1   -1.362524159898E0   -1.122231713725E0   -1.479794880414E0    1.561383248992E0
    1.375000000000E1   -1.364555654998E0   -1.126128926302E0   -1.479061993981E0    1.558133331887E0
    1.380000000000E1   -1.366546465744E0   -1.130025925580E0   -1.478311969074E0    1.554902038044E0
    1.385000000000E1   -1.368496834095E0   -1.133922451042E0   -1.477545632019E0    1.551689441027E0
    1.390000000000E1   -1.370407008253E0   -1.137818246408E0   -1.476763809916E0    1.548495614006E0
    1.395000000000E1   -1.372277242218E0   -1.141713059605E0   -1.475967330113E0    1.545320629768E0
    1.400000000000E1   -1.374107796888E0   -1.145606642663E0   -1.475157019730E0    1.542164560721E0
    1.405000000000E1   -1.375898938876E0   -1.149498751610E0   -1.474333705151E0    1.539027478869E0
    1.410000000000E1   -1.377650941181E0   -1.153389146436E0   -1.473498211580E0    1.535909455860E0
    1.415000000000E1   -1.379364083288E0   -1.157277590966E0   -1.472651362475E0    1.532810562931E0
    1.420000000000E1   -1.381038650770E0   -1.161163852806E0   -1.471793979101E0    1.529730870936E0
    1.425000000000E1   -1.382674936039E0   -1.165047703273E0   -1.470926880020E0    1.526670450354E0
    1.430000000000E1   -1.384273237754E0   -1.168928917296E0   -1.470050880623E0    1.523629371259E0
    1.435000000000E1   -1.385833860986E0   -1.172807273350E0   -1.469166792646E0    1.520607703332E0
    1.440000000000E1   -1.387357117236E0   -1.176682553410E0   -1.468275423692E0    1.517605515857E0
    1.445000000000E1   -1.388843324664E0   -1.180554542829E0   -1.467377576749E0    1.514622877723E0
    1.450000000000E1   -1.390292807558E0   -1.184423030312E0   -1.466474049749E0    1.511659857405E0
    1.455000000000E1   -1.391705897367E0   -1.188287807830E0   -1.465565635082E0    1.508716522974E0
    1.460000000000E1   -1.393082931516E0   -1.192148670552E0   -1.464653119166E0    1.505792942076E0
    1.465000000000E1   -1.394424253965E0   -1.196005416782E0   -1.463737282039E0    1.502889181954E0
    1.470000000000E1   -1.395730215298E0   -1.199857847895E0   -1.462818896855E0    1.500005309410E0
    1.475000000000E1   -1.397001172267E0   -1.203705768276E0   -1.461898729536E0    1.497141390809E0
    1.480000000000E1   -1.398237488422E0   -1.207548985254E0   -1.460977538306E0    1.494297492084E0
    1.485000000000E1   -1.399439533564E0   -1.211387309042E0   -1.460056073321E0    1.491473678717E0
    1.490000000000E1   -1.400607683760E0   -1.215220552681E0   -1.459135076287E0    1.488670015734E0
    1.495000000000E1   -1.401742321355E0   -1.219048531988E0   -1.458215280059E0    1.485886567702E0
    1.500000000000E1   -1.402843835097E0   -1.222871065470E0   -1.457297408310E0    1.483123398699E0
    1.505000000000E1   -1.403912619581E0   -1.226687974317E0   -1.456382175143E0    1.480380572337E0
    1.510000000000E1   -1.404949076197E0   -1.230499082302E0   -1.455470284775E0    1.477658151718E0
    1.515000000000E1   -1.405953611887E0   -1.234304215759E0   -1.454562431213E0    1.474956199462E0
    1.520000000000E1   -1.406926639630E0   -1.238103203508E0   -1.453659297948E0    1.472274777657E0
    1.525000000000E1   -1.407868578483E0   -1.241895876824E0   -1.452761557652E0    1.469613947870E0
    1.530000000000E1   -1.408779853060E0   -1.245682069368E0   -1.451869871899E0    1.466973771140E0
    1.535000000000E1   -1.409660894047E0   -1.249461617162E0   -1.450984890885E0    1.464354307953E0
    1.540000000000E1   -1.410512137709E0   -1.253234358516E0   -1.450107253199E0    1.461755618222E0
    1.545000000000E1   -1.411334025572E0   -1.257000133994E0   -1.449237585576E0    1.459177761301E0
    1.550000000000E1   -1.412127004838E0   -1.260758786384E0   -1.448376502680E0    1.456620795956E0
    1.555000000000E1   -1.412891527816E0   -1.264510160606E0   -1.447524606887E0    1.454084780337E0
    1.560000000000E1   -1.413628051976E0   -1.268254103727E0   -1.446682488111E0    1.451569771991E0
    1.565000000000E1   -1.414337040272E0   -1.271990464878E0   -1.445850723601E0    1.449075827823E0
    1.570000000000E1   -1.415018960120E0   -1.275719095226E0   -1.445029877802E0    1.446603004110E0
    1.575000000000E1   -1.415674283763E0   -1.279439847932E0   -1.444220502217E0    1.444151356448E0
    1.580000000000E1   -1.416303488224E0   -1.283152578115E0   -1.443423135252E0    1.441720939771E0
    1.585000000000E1   -1.416907054730E0   -1.286857142810E0   -1.442638302126E0    1.439311808304E0
    1.590000000000E1   -1.417485469173E0   -1.290553400919E0   -1.441866514734E0    1.436924015563E0
    1.595000000000E1   -1.418039221534E0   -1.294241213197E0   -1.441108271602E0    1.434557614341E0
    1.600000000000E1   -1.418568805536E0   -1.297920442193E0   -1.440364057791E0    1.432212656687E0
    1.605000000000E1   -1.419074718957E0   -1.301590952235E0   -1.439634344853E0    1.429889193880E0
    1.610000000000E1   -1.419557463041E0   -1.305252609373E0   -1.438919590764E0    1.427587276408E0
    1.615000000000E1   -1.420017542452E0   -1.308905281359E0   -1.438220239933E0    1.425306953963E0
    1.620000000000E1   -1.420455465583E0   -1.312548837622E0   -1.437536723137E0    1.423048275418E0
    1.625000000000E1   -1.420871743448E0   -1.316183149214E0   -1.436869457559E0    1.420811288791E0
    1.630000000000E1   -1.421266890000E0   -1.319808088796E0   -1.436218846790E0    1.418596041251E0
    1.635000000000E1   -1.421641422043E0   -1.323423530601E0   -1.435585280821E0    1.416402579076E0
    1.640000000000E1   -1.421995858609E0   -1.327029350398E0   -1.434969136126E0    1.414230947634E0
    1.645000000000E1   -1.422330721324E0   -1.330625425481E0   -1.434370775655E0    1.412081191375E0
    1.650000000000E1   -1.422646533863E0   -1.334211634618E0   -1.433790548928E0    1.409953353788E0
    1.655000000000E1   -1.422943821494E0   -1.337787858033E0   -1.433228792101E0    1.407847477406E0
    1.660000000000E1   -1.423223111376E0   -1.341353977392E0   -1.432685828021E0    1.405763603757E0
    1.665000000000E1   -1.423484931933E0   -1.344909875750E0   -1.432161966343E0    1.403701773346E0
    1.670000000000E1   -1.423729812766E0   -1.348455437547E0   -1.431657503608E0    1.401662025645E0
    1.675000000000E1   -1.423958284955E0   -1.351990548573E0   -1.431172723358E0    1.399644399061E0
    1.680000000000E1   -1.424170879750E0   -1.355515095943E0   -1.430707896242E0    1.397648930905E0
    1.685000000000E1   -1.424368129266E0   -1.359028968076E0   -1.430263280181E0    1.395675657377E0
    1.690000000000E1   -1.424550565774E0   -1.362532054680E0   -1.429839120448E0    1.393724613543E0
    1.695000000000E1   -1.424718721693E0   -1.366024246706E0   -1.429435649841E0    1.391795833282E0
    1.700000000000E1   -1.424873129433E0   -1.369505436357E0   -1.429053088823E0    1.389889349301E0
    1.705000000000E1   -1.425014321075E0   -1.372975517040E0   -1.428691645683E0    1.388005193082E0
    1.710000000000E1   -1.425142827850E0   -1.376434383349E0   -1.428351516682E0    1.386143394870E0
    1.715000000000E1   -1.425259180415E0   -1.379881931071E0   -1.428032886232E0    1.384303983627E0
    1.720000000000E1   -1.425363908226E0   -1.383318057126E0   -1.427735927081E0    1.382486987021E0
    1.725000000000E1   -1.425457539441E0   -1.386742659585E0   -1.427460800461E0    1.380692431394E0
    1.730000000000E1   -1.425540601214E0   -1.390155637621E0   -1.427207656294E0    1.378920341741E0
    1.735000000000E1   -1.425613618387E0   -1.393556891513E0   -1.426976633367E0    1.377170741658E0
    1.740000000000E1   -1.425677114194E0   -1.396946322617E0   -1.426767859536E0    1.375443653349E0
    1.745000000000E1   -1.425731609551E0   -1.400323833358E0   -1.426581451915E0    1.373739097572E0
    1.750000000000E1   -1.425777623045E0   -1.403689327196E0   -1.426417517062E0    1.372057093608E0
    1.755000000000E1   -1.425815670805E0   -1.407042708630E0   -1.426276151196E0    1.370397659252E0
    1.760000000000E1   -1.425846266202E0   -1.410383883173E0   -1.426157440386E0    1.368760810767E0
    1.765000000000E1   -1.425869919346E0   -1.413712757343E0   -1.426061460780E0    1.367146562864E0
    1.770000000000E1   -1.425887137222E0   -1.417029238627E0   -1.425988278780E0    1.365554928666E0
    1.775000000000E1   -1.425898423475E0   -1.420333235507E0   -1.425937951286E0    1.363985919668E0
    1.780000000000E1   -1.425904277918E0   -1.423624657405E0   -1.425910525878E0    1.362439545741E0
    1.785000000000E1   -1.425905197083E0   -1.426903414695E0   -1.425906041032E0    1.360915815058E0
    1.790000000000E1   -1.425901672882E0   -1.430169418689E0   -1.425924526341E0    1.359414734097E0
    1.795000000000E1   -1.425894193337E0   -1.433422581602E0   -1.425966002732E0    1.357936307594E0
    1.800000000000E1   -1.425883241940E0   -1.436662816581E0   -1.426030482661E0    1.356480538517E0
    1.805000000000E1   -1.425869297653E0   -1.439890037651E0   -1.426117970335E0    1.355047428027E0
    1.810000000000E1   -1.425852834850E0   -1.443104159736E0   -1.426228461924E0    1.353636975462E0
    1.815000000000E1   -1.425834322886E0   -1.446305098630E0   -1.426361945764E0    1.352249178296E0
    1.820000000000E1   -1.425814226025E0   -1.449492770995E0   -1.426518402584E0    1.350884032109E0
    1.825000000000E1   -1.425793003211E0   -1.452667094345E0   -1.426697805687E0    1.349541530561E0
    1.830000000000E1   -1.425771108124E0   -1.455827987056E0   -1.426900121205E0    1.348221665341E0
    1.835000000000E1   -1.425748988697E0   -1.458975368326E0   -1.427125308250E0    1.346924426169E0
    1.840000000000E1   -1.425727087678E0   -1.462109158193E0   -1.427373319154E0    1.345649800739E0
    1.845000000000E1   -1.425705841396E0   -1.465229277514E0   -1.427644099660E0    1.344397774693E0
    1.850000000000E1   -1.425685680534E0   -1.468335647957E0   -1.427937589137E0    1.343168331603E0
    1.855000000000E1   -1.425667029527E0   -1.471428192019E0   -1.428253720759E0    1.341961452920E0
    1.860000000000E1   -1.425650306705E0   -1.474506832972E0   -1.428592421716E0    1.340777117954E0
    1.865000000000E1   -1.425635923919E0   -1.477571494894E0   -1.428953613402E0    1.339615303844E0
    1.870000000000E1   -1.425624286923E0   -1.480622102660E0   -1.429337211611E0    1.338475985527E0
    1.875000000000E1   -1.425615794625E0   -1.483658581908E0   -1.429743126715E0    1.337359135709E0
    1.880000000000E1   -1.425610839269E0   -1.486680859076E0   -1.430171263889E0    1.336264724831E0
    1.885000000000E1   -1.425609806492E0   -1.489688861369E0   -1.430621523240E0    1.335192721027E0
    1.890000000000E1   -1.425613074944E0   -1.492682516751E0   -1.431093800027E0    1.334143090124E0
    1.895000000000E1   -1.425621016728E0   -1.495661753959E0   -1.431587984825E0    1.333115795593E0
    1.900000000000E1   -1.425633996649E0   -1.498626502496E0   -1.432103963704E0    1.332110798520E0
    1.905000000000E1   -1.425652372464E0   -1.501576692603E0   -1.432641618411E0    1.331128057579E0
    1.910000000000E1   -1.425676494939E0   -1.504512255308E0   -1.433200826516E0    1.330167529015E0
    1.915000000000E1   -1.425706707636E0   -1.507433122362E0   -1.433781461606E0    1.329229166586E0
    1.920000000000E1   -1.425743346769E0   -1.510339226273E0   -1.434383393420E0    1.328312921579E0
    1.925000000000E1   -1.425786741647E0   -1.513230500307E0   -1.435006488036E0    1.327418742745E0
    1.930000000000E1   -1.425837213970E0   -1.516106878457E0   -1.435650608005E0    1.326546576295E0
    1.935000000000E1   -1.425895078095E0   -1.518968295481E0   -1.436315612523E0    1.325696365858E0
    1.940000000000E1   -1.425960641127E0   -1.521814686865E0   -1.437001357573E0    1.324868052464E0
    1.945000000000E1   -1.426034202635E0   -1.524645988848E0   -1.437707696070E0    1.324061574523E0
    1.950000000000E1   -1.426116055133E0   -1.527462138398E0   -1.438434478001E0    1.323276867796E0
    1.955000000000E1   -1.426206483403E0   -1.530263073240E0   -1.439181550581E0    1.322513865373E0
    1.960000000000E1   -1.426305764812E0   -1.533048731828E0   -1.439948758371E0    1.321772497638E0
    1.965000000000E1   -1.426414169414E0   -1.535819053377E0   -1.440735943433E0    1.321052692268E0
    1.970000000000E1   -1.426531959811E0   -1.538573977822E0   -1.441542945441E0    1.320354374189E0
    1.975000000000E1   -1.426659391074E0   -1.541313445865E0   -1.442369601825E0    1.319677465579E0
    1.980000000000E1   -1.426796711234E0   -1.544037398936E0   -1.443215747872E0    1.319021885825E0
    1.985000000000E1   -1.426944160624E0   -1.546745779227E0   -1.444081216872E0    1.318387551520E0
    1.990000000000E1   -1.427101972221E0   -1.549438529673E0   -1.444965840230E0    1.317774376434E0
    1.995000000000E1   -1.427270371802E0   -1.552115593971E0   -1.445869447571E0    1.317182271499E0
    2.000000000000E1   -1.427449577685E0   -1.554776916558E0   -1.446791866864E0    1.316611144798E0
    2.005000000000E1   -1.427639801281E0   -1.557422442640E0   -1.447732924519E0    1.316060901551E0
    2.010000000000E1   -1.427841246467E0   -1.560052118189E0   -1.448692445486E0    1.315531444076E0
    2.015000000000E1   -1.428054109947E0   -1.562665889921E0   -1.449670253393E0    1.315022671816E0
    2.020000000000E1   -1.428278581410E0   -1.565263705352E0   -1.450666170609E0    1.314534481292E0
    2.025000000000E1   -1.428514843474E0   -1.567845512744E0   -1.451680018357E0    1.314066766098E0
    2.030000000000E1   -1.428763071457E0   -1.570411261150E0   -1.452711616798E0    1.313619416910E0
    2.035000000000E1   -1.429023434339E0    1.568631753182E0   -1.453760785141E0    1.313192321451E0
    2.040000000000E1   -1.429296093576E0    1.566098272465E0   -1.454827341708E0    1.312785364509E0
    2.045000000000E1   -1.429581204056E0    1.563580998868E0   -1.455911104031E0    1.312398427891E0
    2.050000000000E1   -1.429878913857E0    1.561079980181E0   -1.457011888942E0    1.312031390464E0
    2.055000000000E1   -1.430189364243E0    1.558595263395E0   -1.458129512647E0    1.311684128115E0
    2.060000000000E1   -1.430512690196E0    1.556126894686E0   -1.459263790785E0    1.311356513766E0
    2.065000000000E1   -1.430849019844E0    1.553674919419E0   -1.460414538527E0    1.311048417364E0
    2.070000000000E1   -1.431198474829E0    1.551239382137E0   -1.461581570651E0    1.310759705880E0
    2.075000000000E1   -1.431561170521E0    1.548820326538E0   -1.462764701597E0    1.310490243320E0
    2.080000000000E1   -1.431937215976E0    1.546417795512E0   -1.463963745534E0    1.310239890709E0
    2.085000000000E1   -1.432326713750E0    1.544031831082E0   -1.465178516442E0    1.310008506110E0
    2.090000000000E1   -1.432729760874E0    1.541662474436E0   -1.466408828152E0    1.309795944627E0
    2.095000000000E1   -1.433146447703E0    1.539309765894E0   -1.467654494417E0    1.309602058404E0
    2.100000000000E1   -1.433576858898E0    1.536973744914E0   -1.468915328987E0    1.309426696630E0
    2.105000000000E1   -1.434021073203E0    1.534654450077E0   -1.470191145642E0    1.309269705562E0
    2.110000000000E1   -1.434479163462E0    1.532351919089E0   -1.471481758260E0    1.309130928520E0
    2.115000000000E1   -1.434951197171E0    1.530066188756E0   -1.472786980855E0    1.309010205924E0
    2.120000000000E1   -1.435437235921E0    1.527797294986E0   -1.474106627628E0    1.308907375266E0
    2.125000000000E1   -1.435937335799E0    1.525545272784E0   -1.475440513055E0    1.308822271174E0
    2.130000000000E1   -1.436451547596E0    1.523310156221E0   -1.476788451872E0    1.308754725392E0
    2.135000000000E1   -1.436979916795E0    1.521091978462E0   -1.478150259158E0    1.308704566806E0
    2.140000000000E1   -1.437522483393E0    1.518890771721E0   -1.479525750380E0    1.308671621483E0
    2.145000000000E1   -1.438079282883E0    1.516706567261E0   -1.480914741402E0    1.308655712673E0
    2.150000000000E1   -1.438650345121E0    1.514539395401E0   -1.482317048553E0    1.308656660835E0
    2.155000000000E1   -1.439235695314E0    1.512389285479E0   -1.483732488668E0    1.308674283668E0
    2.160000000000E1   -1.439835353843E0    1.510256265867E0   -1.485160879092E0    1.308708396126E0
    2.165000000000E1   -1.440449336098E0    1.508140363936E0   -1.486602037757E0    1.308758810469E0
    2.170000000000E1   -1.441077653445E0    1.506041606073E0   -1.488055783163E0    1.308825336266E0
    2.175000000000E1   -1.441720312123E0    1.503960017640E0   -1.489521934463E0    1.308907780436E0
    2.180000000000E1   -1.442377314196E0    1.501895622989E0   -1.491000311463E0    1.309005947294E0
    2.185000000000E1   -1.443048657364E0    1.499848445425E0   -1.492490734644E0    1.309119638570E0
    2.190000000000E1   -1.443734335128E0    1.497818507227E0   -1.493993025212E0    1.309248653433E0
    2.195000000000E1   -1.444434336586E0    1.495805829612E0   -1.495507005109E0    1.309392788568E0
    2.200000000000E1   -1.445148647403E0    1.493810432724E0   -1.497032497039E0    1.309551838181E0
    2.205000000000E1   -1.445877248689E0    1.491832335631E0   -1.498569324481E0    1.309725594047E0
    2.210000000000E1   -1.446620117972E0    1.489871556314E0   -1.500117311748E0    1.309913845567E0
    2.215000000000E1   -1.447377229033E0    1.487928111649E0   -1.501676283963E0    1.310116379792E0
    2.220000000000E1   -1.448148551728E0    1.486002017396E0   -1.503246067105E0    1.310332981474E0
    2.225000000000E1   -1.448934052937E0    1.484093288189E0   -1.504826488017E0    1.310563433133E0
    2.230000000000E1   -1.449733695482E0    1.482201937523E0   -1.506417374417E0    1.310807515073E0
    2.235000000000E1   -1.450547439063E0    1.480327977741E0   -1.508018554944E0    1.311065005462E0
    2.240000000000E1   -1.451375240053E0    1.478471420012E0   -1.509629859146E0    1.311335680354E0
    2.245000000000E1   -1.452217051659E0    1.476632274347E0   -1.511251117494E0    1.311619313768E0
    2.250000000000E1   -1.453072823769E0    1.474810549550E0   -1.512882161406E0    1.311915677729E0
    2.255000000000E1   -1.453942503678E0    1.473006253227E0   -1.514522823269E0    1.312224542333E0
    2.260000000000E1   -1.454826035391E0    1.471219391773E0   -1.516172936413E0    1.312545675786E0
    2.265000000000E1   -1.455723360167E0    1.469449970347E0   -1.517832335176E0    1.312878844485E0
    2.270000000000E1   -1.456634416544E0    1.467697992874E0   -1.519500854866E0    1.313223813057E0
    2.275000000000E1   -1.457559140133E0    1.465963462020E0   -1.521178331807E0    1.313580344437E0
    2.280000000000E1   -1.458497464520E0    1.464246379186E0   -1.522864603305E0    1.313948199928E0
    2.285000000000E1   -1.459449320200E0    1.462546744487E0   -1.524559507699E0    1.314327139244E0
    2.290000000000E1   -1.460414635489E0    1.460864556752E0   -1.526262884352E0    1.314716920602E0
    2.295000000000E1   -1.461393336354E0    1.459199813498E0   -1.527974573643E0    1.315117300777E0
    2.300000000000E1   -1.462385346376E0    1.457552510930E0   -1.529694416998E0    1.315528035153E0
    2.305000000000E1   -1.463390586934E0    1.455922643910E0   -1.531422256880E0    1.315948877822E0
    2.310000000000E1   -1.464408977572E0    1.454310205963E0   -1.533157936784E0    1.316379581627E0
    2.315000000000E1   -1.465440435461E0    1.452715189248E0   -1.534901301257E0    1.316819898242E0
    2.320000000000E1   -1.466484875908E0    1.451137584560E0   -1.536652195908E0    1.317269578239E0
    2.325000000000E1   -1.467542212351E0    1.449577381310E0   -1.538410467393E0    1.317728371162E0
    2.330000000000E1   -1.468612356140E0    1.448034567506E0   -1.540175963432E0    1.318196025595E0
    2.335000000000E1   -1.469695217432E0    1.446509129749E0   -1.541948532780E0    1.318672289251E0
    2.340000000000E1   -1.470790704120E0    1.445001053219E0   -1.543728025271E0    1.319156909016E0
    2.345000000000E1   -1.471898722719E0    1.443510321663E0   -1.545514291801E0    1.319649631048E0
    2.350000000000E1   -1.473019178169E0    1.442036917371E0   -1.547307184313E0    1.320150200846E0
    2.355000000000E1   -1.474151973813E0    1.440580821187E0   -1.549106555827E0    1.320658363312E0
    2.360000000000E1   -1.475297011557E0    1.439142012477E0   -1.550912260413E0    1.321173862846E0
    2.365000000000E1   -1.476454192200E0    1.437720469120E0   -1.552724153198E0    1.321696443414E0
    2.370000000000E1   -1.477623414918E0    1.436316167506E0   -1.554542090370E0    1.322225848619E0
    2.375000000000E1   -1.478804577768E0    1.434929082509E0   -1.556365929179E0    1.322761821791E0
    2.380000000000E1   -1.479997577506E0    1.433559187497E0   -1.558195527928E0    1.323304106036E0
    2.385000000000E1   -1.481202309738E0    1.432206454287E0   -1.560030745975E0    1.323852444352E0
    2.390000000000E1   -1.482418669259E0    1.430870853184E0   -1.561871443719E0    1.324406579682E0
    2.395000000000E1   -1.483646549526E0    1.429552352910E0   -1.563717482613E0    1.324966254986E0
    2.400000000000E1   -1.484885843107E0    1.428250920644E0   -1.565568725158E0    1.325531213346E0
    2.405000000000E1   -1.486136441677E0    1.426966521979E0   -1.567425034893E0    1.326101198014E0
    2.410000000000E1   -1.487398235938E0    1.425699120934E0   -1.569286276395E0    1.326675952498E0
    2.415000000000E1   -1.488671115751E0    1.424448679926E0    1.570440338315E0    1.327255220648E0
    2.420000000000E1   -1.489954970461E0    1.423215159769E0    1.568569635411E0    1.327838746729E0
    2.425000000000E1   -1.491249688380E0    1.421998519667E0    1.566694400830E0    1.328426275488E0
    2.430000000000E1   -1.492555157255E0    1.420798717201E0    1.564814765872E0    1.329017552237E0
    2.435000000000E1   -1.493871264099E0    1.419615708313E0    1.562930860833E0    1.329612322932E0
    2.440000000000E1   -1.495197895310E0    1.418449447306E0    1.561042814993E0    1.330210334242E0
    2.445000000000E1   -1.496534936986E0    1.417299886844E0    1.559150756633E0    1.330811333630E0
    2.450000000000E1   -1.497882274416E0    1.416166977924E0    1.557254813026E0    1.331415069423E0
    2.455000000000E1   -1.499239792502E0    1.415050669881E0    1.555355110451E0    1.332021290882E0
    2.460000000000E1   -1.500607375735E0    1.413950910374E0    1.553451774193E0    1.332629748287E0
    2.465000000000E1   -1.501984908107E0    1.412867645394E0    1.551544928548E0    1.333240192981E0
    2.470000000000E1   -1.503372273244E0    1.411800819234E0    1.549634696840E0    1.333852377484E0
    2.475000000000E1   -1.504769354689E0    1.410750374502E0    1.547721201417E0    1.334466055535E0
    2.480000000000E1   -1.506176035406E0    1.409716252109E0    1.545804563662E0    1.335080982165E0
    2.485000000000E1   -1.507592198222E0    1.408698391261E0    1.543884903990E0    1.335696913762E0
    2.490000000000E1   -1.509017725633E0    1.407696729453E0    1.541962341861E0    1.336313608147E0
    2.495000000000E1   -1.510452499943E0    1.406711202475E0    1.540036995784E0    1.336930824640E0
    2.500000000000E1   -1.511896403535E0    1.405741744395E0    1.538108983331E0    1.337548324134E0
    2.505000000000E1   -1.513349318372E0    1.404788287560E0    1.536178421138E0    1.338165869135E0
    2.510000000000E1   -1.514811126429E0    1.403850762604E0    1.534245424905E0    1.338783223845E0
    2.515000000000E1   -1.516281709512E0    1.402929098416E0    1.532310109405E0    1.339400154218E0
    2.520000000000E1   -1.517760949490E0    1.402023222177E0    1.530372588499E0    1.340016428016E0
    2.525000000000E1   -1.519248727965E0    1.401133059329E0    1.528432975138E0    1.340631814884E0
    2.530000000000E1   -1.520744926996E0    1.400258533581E0    1.526491381367E0    1.341246086400E0
    2.535000000000E1   -1.522249428265E0    1.399399566913E0    1.524547918342E0    1.341859016119E0
    2.540000000000E1   -1.523762113648E0    1.398556079577E0    1.522602696313E0    1.342470379650E0
    2.545000000000E1   -1.525282865005E0    1.397727990088E0    1.520655824654E0    1.343079954695E0
    2.550000000000E1   -1.526811564352E0    1.396915215238E0    1.518707411860E0    1.343687521109E0
    2.555000000000E1   -1.528348093813E0    1.396117670080E0    1.516757565563E0    1.344292860954E0
    2.560000000000E1   -1.529892335743E0    1.395335267951E0    1.514806392526E0    1.344895758542E0
    2.565000000000E1   -1.531444172519E0    1.394567920461E0    1.512853998655E0    1.345496000485E0
    2.570000000000E1   -1.533003486676E0    1.393815537492E0    1.510900489006E0    1.346093375745E0
    2.575000000000E1   -1.534570161062E0    1.393078027220E0    1.508945967794E0    1.346687675672E0
    2.580000000000E1   -1.536144078482E0    1.392355296108E0    1.506990538394E0    1.347278694061E0
    2.585000000000E1   -1.537725122436E0    1.391647248902E0    1.505034303360E0    1.347866227188E0
    2.590000000000E1   -1.539313176271E0    1.390953788658E0    1.503077364421E0    1.348450073839E0
    2.595000000000E1   -1.540908123749E0    1.390274816731E0    1.501119822483E0    1.349030035378E0
    2.600000000000E1   -1.542509848815E0    1.389610232788E0    1.499161777654E0    1.349605915744E0
    2.605000000000E1   -1.544118235772E0    1.388959934820E0    1.497203329227E0    1.350177521515E0
    2.610000000000E1   -1.545733169237E0    1.388323819142E0    1.495244575714E0    1.350744661955E0
    2.615000000000E1   -1.547354534215E0    1.387701780405E0    1.493285614835E0    1.351307149000E0
    2.620000000000E1   -1.548982215942E0    1.387093711613E0    1.491326543521E0    1.351864797340E0
    2.625000000000E1   -1.550616099975E0    1.386499504114E0    1.489367457934E0    1.352417424417E0
    2.630000000000E1   -1.552256072339E0    1.385919047637E0    1.487408453468E0    1.352964850455E0
    2.635000000000E1   -1.553902019197E0    1.385352230283E0    1.485449624747E0    1.353506898495E0
    2.640000000000E1   -1.555553827536E0    1.384798938541E0    1.483491065655E0    1.354043394433E0
    2.645000000000E1   -1.557211384383E0    1.384259057312E0    1.481532869324E0    1.354574167003E0
    2.650000000000E1   -1.558874577196E0    1.383732469911E0    1.479575128132E0    1.355099047840E0
    2.655000000000E1   -1.560543293971E0    1.383219058079E0    1.477617933727E0    1.355617871476E0
    2.660000000000E1   -1.562217422939E0    1.382718702012E0    1.475661377034E0    1.356130475352E0
    2.665000000000E1   -1.563896852980E0    1.382231280365E0    1.473705548250E0    1.356636699872E0
    2.670000000000E1   -1.565581473372E0    1.381756670269E0    1.471750536861E0    1.357136388373E0
    2.675000000000E1   -1.567271173761E0    1.381294747357E0    1.469796431635E0    1.357629387170E0
    2.680000000000E1   -1.568965844221E0    1.380845385761E0    1.467843320643E0    1.358115545548E0
    2.685000000000E1   -1.570665375401E0    1.380408458163E0    1.465891291251E0    1.358594715777E0
    2.690000000000E1    1.569222995399E0    1.379983835780E0    1.463940430140E0    1.359066753139E0
    2.695000000000E1    1.567514069199E0    1.379571388402E0    1.461990823303E0    1.359531515908E0
    2.700000000000E1    1.565800607655E0    1.379170984414E0    1.460042556064E0    1.359988865377E0
    2.705000000000E1    1.564082718312E0    1.378782490808E0    1.458095713052E0    1.360438665844E0
    2.710000000000E1    1.562360508104E0    1.378405773205E0    1.456150378242E0    1.360880784638E0
    2.715000000000E1    1.560634083642E0    1.378040695885E0    1.454206634950E0    1.361315092094E0
    2.720000000000E1    1.558903550824E0    1.377687121803E0    1.452264565827E0    1.361741461579E0
    2.725000000000E1    1.557169015080E0    1.377344912619E0    1.450324252886E0    1.362159769473E0
    2.730000000000E1    1.555430581405E0    1.377013928713E0    1.448385777483E0    1.362569895171E0
    2.735000000000E1    1.553688354270E0    1.376694029210E0    1.446449220344E0    1.362971721095E0
    2.740000000000E1    1.551942437636E0    1.376385072025E0    1.444514661555E0    1.363365132645E0
    2.745000000000E1    1.550192934986E0    1.376086913860E0    1.442582180572E0    1.363750018252E0
    2.750000000000E1    1.548439948969E0    1.375799410251E0    1.440651856241E0    1.364126269327E0
    2.755000000000E1    1.546683582017E0    1.375522415582E0    1.438723766787E0    1.364493780266E0
    2.760000000000E1    1.544923935986E0    1.375255783131E0    1.436797989816E0    1.364852448448E0
    2.765000000000E1    1.543161112096E0    1.374999365072E0    1.434874602326E0    1.365202174211E0
    2.770000000000E1    1.541395211197E0    1.374753012533E0    1.432953680722E0    1.365542860839E0
    2.775000000000E1    1.539626333388E0    1.374516575596E0    1.431035300810E0    1.365874414568E0
    2.780000000000E1    1.537854578241E0    1.374289903357E0    1.429119537805E0    1.366196744550E0
