#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    2.460000000000E1   2.551051884825E-1   7.216484412778E-1    1.262979811634E0    1.585672671419E0    3.825406112814E0
    2.465000000000E1   2.545683326965E-1   7.197428130396E-1    1.259970552799E0    1.583002663529E0    3.817284362064E0
    2.470000000000E1   2.540328578343E-1   7.178485177329E-1    1.256965089967E0    1.580348652184E0    3.809195117718E0
    2.475000000000E1   2.534987395340E-1   7.159655547451E-1    1.253963373749E0    1.577710264830E0    3.801137932857E0
    2.480000000000E1   2.529659536936E-1   7.140939215640E-1    1.250965357006E0    1.575087133104E0    3.793112365368E0
    2.485000000000E1   2.524344764679E-1   7.122336138025E-1    1.247970994824E0    1.572478892894E0    3.785117977988E0
    2.490000000000E1   2.519042842739E-1   7.103846252113E-1    1.244980244490E0    1.569885184391E0    3.777154338366E0
    2.495000000000E1   2.513753538000E-1   7.085469476978E-1    1.241993065467E0    1.567305652145E0    3.769221019110E0
    2.500000000000E1   2.508476619979E-1   7.067205713435E-1    1.239009419369E0    1.564739945117E0    3.761317597827E0
    2.505000000000E1   2.503211861021E-1   7.049054844257E-1    1.236029269932E0    1.562187716722E0    3.753443657182E0
    2.510000000000E1   2.497959036244E-1   7.031016734286E-1    1.233052582993E0    1.559648624879E0    3.745598784925E0
    2.515000000000E1   2.492717923596E-1   7.013091230678E-1    1.230079326454E0    1.557122332059E0    3.737782573941E0
    2.520000000000E1   2.487488303884E-1   6.995278163107E-1    1.227109470268E0    1.554608505299E0    3.729994622266E0
    2.525000000000E1   2.482269960894E-1   6.977577343880E-1    1.224142986404E0    1.552106816264E0    3.722234533145E0
    2.530000000000E1   2.477062681205E-1   6.959988568205E-1    1.221179848822E0    1.549616941283E0    3.714501915047E0
    2.535000000000E1   2.471866254479E-1   6.942511614339E-1    1.218220033449E0    1.547138561349E0    3.706796381680E0
    2.540000000000E1   2.466680473339E-1   6.925146243816E-1    1.215263518145E0    1.544671362185E0    3.699117552046E0
    2.545000000000E1   2.461505133428E-1   6.907892201626E-1    1.212310282681E0    1.542215034239E0    3.691465050426E0
    2.550000000000E1   2.456340033489E-1   6.890749216423E-1    1.209360308713E0    1.539769272719E0    3.683838506423E0
    2.555000000000E1   2.451184975247E-1   6.873717000757E-1    1.206413579750E0    1.537333777620E0    3.676237554970E0
    2.560000000000E1   2.446039763606E-1   6.856795251203E-1    1.203470081131E0    1.534908253722E0    3.668661836334E0
    2.565000000000E1   2.440904206573E-1   6.839983648685E-1    1.200529799993E0    1.532492410617E0    3.661110996136E0
    2.570000000000E1   2.435778115294E-1   6.823281858547E-1    1.197592725245E0    1.530085962728E0    3.653584685357E0
    2.575000000000E1   2.430661304066E-1   6.806689530937E-1    1.194658847541E0    1.527688629282E0    3.646082560323E0
    2.580000000000E1   2.425553590456E-1   6.790206300843E-1    1.191728159252E0    1.525300134360E0    3.638604282742E0
    2.585000000000E1   2.420454795059E-1   6.773831788442E-1    1.188800654441E0    1.522920206870E0    3.631149519662E0
    2.590000000000E1   2.415364741816E-1   6.757565599243E-1    1.185876328834E0    1.520548580562E0    3.623717943502E0
    2.595000000000E1   2.410283257854E-1   6.741407324339E-1    1.182955179783E0    1.518184994014E0    3.616309232017E0
    2.600000000000E1   2.405210173527E-1   6.725356540649E-1    1.180037206253E0    1.515829190638E0    3.608923068308E0
    2.605000000000E1   2.400145322501E-1   6.709412811089E-1    1.177122408784E0    1.513480918659E0    3.601559140801E0
    2.610000000000E1   2.395088541571E-1   6.693575684844E-1    1.174210789470E0    1.511139931128E0    3.594217143239E0
    2.615000000000E1   2.390039670905E-1   6.677844697582E-1    1.171302351928E0    1.508805985880E0    3.586896774656E0
    2.620000000000E1   2.384998553911E-1   6.662219371662E-1    1.168397101270E0    1.506478845537E0    3.579597739364E0
    2.625000000000E1   2.379965037258E-1   6.646699216404E-1    1.165495044075E0    1.504158277499E0    3.572319746940E0
    2.630000000000E1   2.374938970923E-1   6.631283728312E-1    1.162596188366E0    1.501844053895E0    3.565062512185E0
    2.635000000000E1   2.369920208213E-1   6.615972391277E-1    1.159700543576E0    1.499535951587E0    3.557825755112E0
    2.640000000000E1   2.364908605557E-1   6.600764676865E-1    1.156808120528E0    1.497233752136E0    3.550609200906E0
    2.645000000000E1   2.359904022821E-1   6.585660044490E-1    1.153918931405E0    1.494937241783E0    3.543412579919E0
    2.650000000000E1   2.354906323109E-1   6.570657941724E-1    1.151032989717E0    1.492646211407E0    3.536235627607E0
    2.655000000000E1   2.349915372782E-1   6.555757804497E-1    1.148150310284E0    1.490360456500E0    3.529078084512E0
    2.660000000000E1   2.344931041601E-1   6.540959057330E-1    1.145270909201E0    1.488079777144E0    3.521939696239E0
    2.665000000000E1   2.339953202388E-1   6.526261113632E-1    1.142394803818E0    1.485803977966E0    3.514820213387E0
    2.670000000000E1   2.334981731400E-1   6.511663375877E-1    1.139522012712E0    1.483532868102E0    3.507719391541E0
    2.675000000000E1   2.330016508111E-1   6.497165235898E-1    1.136652555651E0    1.481266261166E0    3.500636991218E0
    2.680000000000E1   2.325057415236E-1   6.482766075091E-1    1.133786453583E0    1.479003975211E0    3.493572777827E0
    2.685000000000E1   2.320104338759E-1   6.468465264757E-1    1.130923728597E0    1.476745832670E0    3.486526521619E0
    2.690000000000E1   2.315157167962E-1   6.454262166227E-1    1.128064403903E0    1.474491660330E0    3.479497997653E0
    2.695000000000E1   2.310215795165E-1   6.440156131200E-1    1.125208503811E0    1.472241289294E0    3.472486985741E0
    2.700000000000E1   2.305280116073E-1   6.426146501939E-1    1.122356053697E0    1.469994554907E0    3.465493270405E0
    2.705000000000E1   2.300350029543E-1   6.412232611604E-1    1.119507079972E0    1.467751296746E0    3.458516640833E0
    2.710000000000E1   2.295425437594E-1   6.398413784396E-1    1.116661610073E0    1.465511358533E0    3.451556890805E0
    2.715000000000E1   2.290506245553E-1   6.384689335914E-1    1.113819672427E0    1.463274588111E0    3.444613818685E0
    2.720000000000E1   2.285592361665E-1   6.371058573341E-1    1.110981296432E0    1.461040837387E0    3.437687227320E0
    2.725000000000E1   2.280683697508E-1   6.357520795733E-1    1.108146512424E0    1.458809962277E0    3.430776924024E0
    2.730000000000E1   2.275780167732E-1   6.344075294261E-1    1.105315351656E0    1.456581822655E0    3.423882720510E0
    2.735000000000E1   2.270881690068E-1   6.330721352447E-1    1.102487846278E0    1.454356282298E0    3.417004432828E0
    2.740000000000E1   2.265988185424E-1   6.317458246500E-1    1.099664029306E0    1.452133208821E0    3.410141881319E0
    2.745000000000E1   2.261099577752E-1   6.304285245489E-1    1.096843934599E0    1.449912473648E0    3.403294890571E0
    2.750000000000E1   2.256215793912E-1   6.291201611622E-1    1.094027596844E0    1.447693951926E0    3.396463289323E0
    2.755000000000E1   2.251336763967E-1   6.278206600519E-1    1.091215051521E0    1.445477522481E0    3.389646910451E0
    2.760000000000E1   2.246462420920E-1   6.265299461472E-1    1.088406334881E0    1.443263067763E0    3.382845590884E0
    2.765000000000E1   2.241592700787E-1   6.252479437677E-1    1.085601483927E0    1.441050473784E0    3.376059171558E0
    2.770000000000E1   2.236727542617E-1   6.239745766509E-1    1.082800536390E0    1.438839630043E0    3.369287497345E0
    2.775000000000E1   2.231866888187E-1   6.227097679813E-1    1.080003530703E0    1.436630429503E0    3.362530417006E0
    2.780000000000E1   2.227010682391E-1   6.214534404074E-1    1.077210505985E0    1.434422768499E0    3.355787783131E0
    2.785000000000E1   2.222158872954E-1   6.202055160765E-1    1.074421502009E0    1.432216546683E0    3.349059452064E0
    2.790000000000E1   2.217311410445E-1   6.189659166537E-1    1.071636559185E0    1.430011666985E0    3.342345283869E0
    2.795000000000E1   2.212468248367E-1   6.177345633522E-1    1.068855718537E0    1.427808035514E0    3.335645142240E0
    2.800000000000E1   2.207629343013E-1   6.165113769563E-1    1.066079021685E0    1.425605561538E0    3.328958894480E0
    2.805000000000E1   2.202794653311E-1   6.152962778458E-1    1.063306510816E0    1.423404157398E0    3.322286411391E0
    2.810000000000E1   2.197964141142E-1   6.140891860252E-1    1.060538228669E0    1.421203738451E0    3.315627567259E0
    2.815000000000E1   2.193137771048E-1   6.128900211457E-1    1.057774218510E0    1.419004223013E0    3.308982239774E0
    2.820000000000E1   2.188315510311E-1   6.116987025303E-1    1.055014524110E0    1.416805532300E0    3.302350309972E0
    2.825000000000E1   2.183497328966E-1   6.105151492019E-1    1.052259189727E0    1.414607590354E0    3.295731662180E0
    2.830000000000E1   2.178683199470E-1   6.093392799050E-1    1.049508260089E0    1.412410324007E0    3.289126183947E0
    2.835000000000E1   2.173873097116E-1   6.081710131312E-1    1.046761780363E0    1.410213662794E0    3.282533765999E0
    2.840000000000E1   2.169066999716E-1   6.070102671457E-1    1.044019796145E0    1.408017538909E0    3.275954302172E0
    2.845000000000E1   2.164264887676E-1   6.058569600094E-1    1.041282353436E0    1.405821887149E0    3.269387689362E0
    2.850000000000E1   2.159466743945E-1   6.047110096054E-1    1.038549498618E0    1.403626644830E0    3.262833827448E0
    2.855000000000E1   2.154672554009E-1   6.035723336617E-1    1.035821278444E0    1.401431751755E0    3.256292619261E0
    2.860000000000E1   2.149882305638E-1   6.024408497754E-1    1.033097740012E0    1.399237150151E0    3.249763970501E0
    2.865000000000E1   2.145095989261E-1   6.013164754381E-1    1.030378930749E0    1.397042784593E0    3.243247789706E0
    2.870000000000E1   2.140313597613E-1   6.001991280557E-1    1.027664898390E0    1.394848601968E0    3.236743988175E0
    2.875000000000E1   2.135535125913E-1   5.990887249782E-1    1.024955690956E0    1.392654551405E0    3.230252479931E0
    2.880000000000E1   2.130760571707E-1   5.979851835160E-1    1.022251356745E0    1.390460584215E0    3.223773181647E0
    2.885000000000E1   2.125989934673E-1   5.968884209682E-1    1.019551944310E0    1.388266653857E0    3.217306012603E0
    2.890000000000E1   2.121223216996E-1   5.957983546407E-1    1.016857502434E0    1.386072715859E0    3.210850894634E0
    2.895000000000E1   2.116460423027E-1   5.947149018761E-1    1.014168080124E0    1.383878727773E0    3.204407752076E0
    2.900000000000E1   2.111701559370E-1   5.936379800642E-1    1.011483726584E0    1.381684649126E0    3.197976511711E0
    2.905000000000E1   2.106946634833E-1   5.925675066772E-1    1.008804491200E0    1.379490441351E0    3.191557102712E0
    2.910000000000E1   2.102195660411E-1   5.915033992841E-1    1.006130423527E0    1.377296067752E0    3.185149456605E0
    2.915000000000E1   2.097448649023E-1   5.904455755705E-1    1.003461573272E0    1.375101493448E0    3.178753507192E0
    2.920000000000E1   2.092705615906E-1   5.893939533651E-1    1.000797990273E0    1.372906685317E0    3.172369190546E0
    2.925000000000E1   2.087966578241E-1   5.883484506584E-1   9.981397244808E-1    1.370711611947E0    3.165996444910E0
    2.930000000000E1   2.083231555357E-1   5.873089856219E-1   9.954868259478E-1    1.368516243593E0    3.159635210698E0
    2.935000000000E1   2.078500568500E-1   5.862754766302E-1   9.928393448159E-1    1.366320552108E0    3.153285430404E0
    2.940000000000E1   2.073773640832E-1   5.852478422817E-1   9.901973312912E-1    1.364124510939E0    3.146947048595E0
    2.945000000000E1   2.069050797456E-1   5.842260014132E-1   9.875608356368E-1    1.361928095032E0    3.140620011828E0
    2.950000000000E1   2.064332065416E-1   5.832098731282E-1   9.849299081496E-1    1.359731280811E0    3.134304268630E0
    2.955000000000E1   2.059617473626E-1   5.821993768062E-1   9.823045991515E-1    1.357534046137E0    3.127999769458E0
    2.960000000000E1   2.054907052829E-1   5.811944321299E-1   9.796849589713E-1    1.355336370241E0    3.121706466625E0
    2.965000000000E1   2.050200835606E-1   5.801949590974E-1   9.770710379328E-1    1.353138233705E0    3.115424314296E0
    2.970000000000E1   2.045498856072E-1   5.792008780401E-1   9.744628863393E-1    1.350939618414E0    3.109153268401E0
    2.975000000000E1   2.040801150304E-1   5.782121096467E-1   9.718605544597E-1    1.348740507506E0    3.102893286643E0
    2.980000000000E1   2.036107756018E-1   5.772285749765E-1   9.692640925110E-1    1.346540885335E0    3.096644328424E0
    2.985000000000E1   2.031418712617E-1   5.762501954691E-1   9.666735506464E-1    1.344340737437E0    3.090406354814E0
    2.990000000000E1   2.026734061123E-1   5.752768929767E-1   9.640889789455E-1    1.342140050477E0    3.084179328512E0
    2.995000000000E1   2.022053844082E-1   5.743085897650E-1   9.615104273994E-1    1.339938812242E0    3.077963213815E0
    3.000000000000E1   2.017378105628E-1   5.733452085373E-1   9.589379458936E-1    1.337737011564E0    3.071757976558E0
    3.005000000000E1   2.012706891449E-1   5.723866724490E-1   9.563715841973E-1    1.335534638313E0    3.065563584105E0
    3.010000000000E1   2.008040248823E-1   5.714329051189E-1   9.538113919518E-1    1.333331683359E0    3.059380005312E0
    3.015000000000E1   2.003378226369E-1   5.704838306472E-1   9.512574186577E-1    1.331128138513E0    3.053207210455E0
    3.020000000000E1   1.998720874269E-1   5.695393736277E-1   9.487097136588E-1    1.328923996530E0    3.047045171243E0
    3.025000000000E1   1.994068243842E-1   5.685994591616E-1   9.461683261395E-1    1.326719251056E0    3.040893860741E0
    3.030000000000E1   1.989420388018E-1   5.676640128749E-1   9.436333051032E-1    1.324513896594E0    3.034753253374E0
    3.035000000000E1   1.984777361013E-1   5.667329609242E-1   9.411046993617E-1    1.322307928482E0    3.028623324869E0
    3.040000000000E1   1.980139218360E-1   5.658062300125E-1   9.385825575281E-1    1.320101342869E0    3.022504052245E0
    3.045000000000E1   1.975506016809E-1   5.648837474040E-1   9.360669280015E-1    1.317894136660E0    3.016395413747E0
    3.050000000000E1   1.970877814466E-1   5.639654409324E-1   9.335578589599E-1    1.315686307526E0    3.010297388865E0
    3.055000000000E1   1.966254670380E-1   5.630512390100E-1   9.310553983461E-1    1.313477853844E0    3.004209958238E0
    3.060000000000E1   1.961636644993E-1   5.621410706475E-1   9.285595938576E-1    1.311268774689E0    2.998133103693E0
    3.065000000000E1   1.957023799945E-1   5.612348654526E-1   9.260704929351E-1    1.309059069806E0    2.992066808188E0
    3.070000000000E1   1.952416197852E-1   5.603325536488E-1   9.235881427519E-1    1.306848739570E0    2.986011055756E0
    3.075000000000E1   1.947813902553E-1   5.594340660806E-1   9.211125902078E-1    1.304637784991E0    2.979965831535E0
    3.080000000000E1   1.943216978656E-1   5.585393342229E-1   9.186438819148E-1    1.302426207666E0    2.973931121669E0
    3.085000000000E1   1.938625492027E-1   5.576482901922E-1   9.161820641937E-1    1.300214009767E0    2.967906913355E0
    3.090000000000E1   1.934039509568E-1   5.567608667539E-1   9.137271830481E-1    1.298001194020E0    2.961893194778E0
    3.095000000000E1   1.929459099002E-1   5.558769973277E-1   9.112792841744E-1    1.295787763685E0    2.955889955088E0
    3.100000000000E1   1.924884329028E-1   5.549966159968E-1   9.088384129414E-1    1.293573722523E0    2.949897184364E0
    3.105000000000E1   1.920315269340E-1   5.541196575163E-1   9.064046143867E-1    1.291359074800E0    2.943914873637E0
    3.110000000000E1   1.915751990196E-1   5.532460573167E-1   9.039779332014E-1    1.289143825249E0    2.937943014787E0
    3.115000000000E1   1.911194563019E-1   5.523757515146E-1   9.015584137302E-1    1.286927979063E0    2.931981600610E0
    3.120000000000E1   1.906643059958E-1   5.515086769142E-1   8.991460999514E-1    1.284711541874E0    2.926030624735E0
    3.125000000000E1   1.902097553894E-1   5.506447710119E-1   8.967410354771E-1    1.282494519727E0    2.920090081605E0
    3.130000000000E1   1.897558118576E-1   5.497839720089E-1   8.943432635431E-1    1.280276919085E0    2.914159966495E0
    3.135000000000E1   1.893024828193E-1   5.489262188054E-1   8.919528270018E-1    1.278058746800E0    2.908240275426E0
    3.140000000000E1   1.888497757868E-1   5.480714510124E-1   8.895697683117E-1    1.275840010098E0    2.902331005209E0
    3.145000000000E1   1.883976983442E-1   5.472196089561E-1   8.871941295272E-1    1.273620716572E0    2.896432153400E0
    3.150000000000E1   1.879462581246E-1   5.463706336713E-1   8.848259522999E-1    1.271400874167E0    2.890543718262E0
    3.155000000000E1   1.874954628275E-1   5.455244669173E-1   8.824652778574E-1    1.269180491148E0    2.884665698751E0
    3.160000000000E1   1.870453202206E-1   5.446810511725E-1   8.801121470154E-1    1.266959576127E0    2.878798094535E0
    3.165000000000E1   1.865958380951E-1   5.438403296385E-1   8.777666001510E-1    1.264738138019E0    2.872940905904E0
    3.170000000000E1   1.861470243283E-1   5.430022462464E-1   8.754286772110E-1    1.262516186041E0    2.867094133826E0
    3.175000000000E1   1.856988868403E-1   5.421667456488E-1   8.730984176911E-1    1.260293729709E0    2.861257779889E0
    3.180000000000E1   1.852514335918E-1   5.413337732302E-1   8.707758606391E-1    1.258070778801E0    2.855431846262E0
    3.185000000000E1   1.848046726023E-1   5.405032751045E-1   8.684610446472E-1    1.255847343390E0    2.849616335744E0
    3.190000000000E1   1.843586119020E-1   5.396751981139E-1   8.661540078449E-1    1.253623433802E0    2.843811251663E0
    3.195000000000E1   1.839132595865E-1   5.388494898325E-1   8.638547878912E-1    1.251399060613E0    2.838016597923E0
    3.200000000000E1   1.834686237941E-1   5.380260985655E-1   8.615634219702E-1    1.249174234653E0    2.832232378983E0
    3.205000000000E1   1.830247126817E-1   5.372049733443E-1   8.592799467808E-1    1.246948966990E0    2.826458599796E0
    3.210000000000E1   1.825815344434E-1   5.363860639311E-1   8.570043985381E-1    1.244723268909E0    2.820695265821E0
    3.215000000000E1   1.821390973139E-1   5.355693208176E-1   8.547368129643E-1    1.242497151941E0    2.814942383036E0
    3.220000000000E1   1.816974095171E-1   5.347546952192E-1   8.524772252827E-1    1.240270627817E0    2.809199957836E0
    3.225000000000E1   1.812564793498E-1   5.339421390795E-1   8.502256702134E-1    1.238043708489E0    2.803467997132E0
    3.230000000000E1   1.808163151041E-1   5.331316050617E-1   8.479821819670E-1    1.235816406114E0    2.797746508247E0
    3.235000000000E1   1.803769250972E-1   5.323230465529E-1   8.457467942382E-1    1.233588733041E0    2.792035498929E0
    3.240000000000E1   1.799383176746E-1   5.315164176577E-1   8.435195402075E-1    1.231360701824E0    2.786334977364E0
    3.245000000000E1   1.795005011620E-1   5.307116731949E-1   8.413004525274E-1    1.229132325205E0    2.780644952089E0
    3.250000000000E1   1.790634839346E-1   5.299087686983E-1   8.390895633261E-1    1.226903616105E0    2.774965432064E0
    3.255000000000E1   1.786272743686E-1   5.291076604129E-1   8.368869041998E-1    1.224674587637E0    2.769296426618E0
    3.260000000000E1   1.781918808422E-1   5.283083052836E-1   8.346925061975E-1    1.222445253086E0    2.763637945409E0
    3.265000000000E1   1.777573117423E-1   5.275106609649E-1   8.325063998385E-1    1.220215625909E0    2.757989998454E0
    3.270000000000E1   1.773235754706E-1   5.267146858049E-1   8.303286150912E-1    1.217985719740E0    2.752352596107E0
    3.275000000000E1   1.768906803916E-1   5.259203388489E-1   8.281591813751E-1    1.215755548381E0    2.746725748997E0
    3.280000000000E1   1.764586349191E-1   5.251275798321E-1   8.259981275564E-1    1.213525125792E0    2.741109468100E0
    3.285000000000E1   1.760274474361E-1   5.243363691746E-1   8.238454819470E-1    1.211294466106E0    2.735503764664E0
    3.290000000000E1   1.755971263269E-1   5.235466679779E-1   8.217012722886E-1    1.209063583602E0    2.729908650195E0
    3.295000000000E1   1.751676799791E-1   5.227584380195E-1   8.195655257699E-1    1.206832492730E0    2.724324136498E0
    3.300000000000E1   1.747391167360E-1   5.219716417480E-1   8.174382690039E-1    1.204601208089E0    2.718750235577E0
    3.305000000000E1   1.743114449671E-1   5.211862422789E-1   8.153195280404E-1    1.202369744435E0    2.713186959722E0
    3.310000000000E1   1.738846730202E-1   5.204022033883E-1   8.132093283471E-1    1.200138116677E0    2.707634321432E0
    3.315000000000E1   1.734588092207E-1   5.196194895044E-1   8.111076948154E-1    1.197906339877E0    2.702092333417E0
    3.320000000000E1   1.730338618803E-1   5.188380657076E-1   8.090146517581E-1    1.195674429233E0    2.696561008579E0
    3.325000000000E1   1.726098393008E-1   5.180578977210E-1   8.069302229067E-1    1.193442400112E0    2.691040360041E0
    3.330000000000E1   1.721867497325E-1   5.172789519050E-1   8.048544314061E-1    1.191210268016E0    2.685530401060E0
    3.335000000000E1   1.717646014406E-1   5.165011952531E-1   8.027872998103E-1    1.188978048599E0    2.680031145103E0
    3.340000000000E1   1.713434026462E-1   5.157245953808E-1   8.007288500891E-1    1.186745757660E0    2.674542605776E0
    3.345000000000E1   1.709231615472E-1   5.149491205272E-1   7.986791036036E-1    1.184513411142E0    2.669064796820E0
    3.350000000000E1   1.705038863257E-1   5.141747395403E-1   7.966380811380E-1    1.182281025130E0    2.663597732134E0
    3.355000000000E1   1.700855850926E-1   5.134014218778E-1   7.946058028655E-1    1.180048615866E0    2.658141425702E0
    3.360000000000E1   1.696682659793E-1   5.126291375934E-1   7.925822883685E-1    1.177816199725E0    2.652695891666E0
    3.365000000000E1   1.692519370551E-1   5.118578573388E-1   7.905675566207E-1    1.175583793225E0    2.647261144239E0
    3.370000000000E1   1.688366063597E-1   5.110875523461E-1   7.885616259930E-1    1.173351413041E0    2.641837197740E0
    3.375000000000E1   1.684222818961E-1   5.103181944328E-1   7.865645142551E-1    1.171119075973E0    2.636424066557E0
    3.380000000000E1   1.680089716383E-1   5.095497559875E-1   7.845762385627E-1    1.168886798982E0    2.631021765170E0
    3.385000000000E1   1.675966834885E-1   5.087822099634E-1   7.825968154691E-1    1.166654599166E0    2.625630308087E0
    3.390000000000E1   1.671854253457E-1   5.080155298753E-1   7.806262609160E-1    1.164422493767E0    2.620249709904E0
    3.395000000000E1   1.667752050463E-1   5.072496897879E-1   7.786645902304E-1    1.162190500172E0    2.614879985237E0
    3.400000000000E1   1.663660303846E-1   5.064846643137E-1   7.767118181243E-1    1.159958635909E0    2.609521148732E0
    3.405000000000E1   1.659579091214E-1   5.057204286020E-1   7.747679587017E-1    1.157726918656E0    2.604173215081E0
    3.410000000000E1   1.655508489274E-1   5.049569583344E-1   7.728330254487E-1    1.155495366237E0    2.598836198947E0
    3.415000000000E1   1.651448574778E-1   5.041942297153E-1   7.709070312369E-1    1.153263996611E0    2.593510115041E0
    3.420000000000E1   1.647399423676E-1   5.034322194694E-1   7.689899883164E-1    1.151032827894E0    2.588194978047E0
    3.425000000000E1   1.643361111449E-1   5.026709048286E-1   7.670819083195E-1    1.148801878345E0    2.582890802638E0
    3.430000000000E1   1.639333713047E-1   5.019102635287E-1   7.651828022620E-1    1.146571166362E0    2.577597603458E0
    3.435000000000E1   1.635317302970E-1   5.011502738041E-1   7.632926805378E-1    1.144340710499E0    2.572315395138E0
    3.440000000000E1   1.631311954822E-1   5.003909143752E-1   7.614115529253E-1    1.142110529455E0    2.567044192238E0
    3.445000000000E1   1.627317742037E-1   4.996321644463E-1   7.595394285767E-1    1.139880642069E0    2.561784009296E0
    3.450000000000E1   1.623334737250E-1   4.988740036987E-1   7.576763160260E-1    1.137651067340E0    2.556534860789E0
    3.455000000000E1   1.619363012532E-1   4.981164122777E-1   7.558222231816E-1    1.135421824402E0    2.551296761115E0
    3.460000000000E1   1.615402639434E-1   4.973593707940E-1   7.539771573346E-1    1.133192932544E0    2.546069724616E0
    3.465000000000E1   1.611453688555E-1   4.966028603111E-1   7.521411251524E-1    1.130964411207E0    2.540853765526E0
    3.470000000000E1   1.607516230255E-1   4.958468623397E-1   7.503141326859E-1    1.128736279975E0    2.535648898026E0
    3.475000000000E1   1.603590334037E-1   4.950913588347E-1   7.484961853529E-1    1.126508558579E0    2.530455136170E0
    3.480000000000E1   1.599676068776E-1   4.943363321787E-1   7.466872879566E-1    1.124281266909E0    2.525272493922E0
    3.485000000000E1   1.595773502672E-1   4.935817651879E-1   7.448874446760E-1    1.122054424997E0    2.520100985128E0
    3.490000000000E1   1.591882703310E-1   4.928276410970E-1   7.430966590671E-1    1.119828053027E0    2.514940623522E0
    3.495000000000E1   1.588003737383E-1   4.920739435533E-1   7.413149340715E-1    1.117602171335E0    2.509791422698E0
    3.500000000000E1   1.584136671067E-1   4.913206566142E-1   7.395422720048E-1    1.115376800406E0    2.504653396131E0
    3.505000000000E1   1.580281569758E-1   4.905677647362E-1   7.377786745583E-1    1.113151960875E0    2.499526557145E0
    3.510000000000E1   1.576438498122E-1   4.898152527716E-1   7.360241428076E-1    1.110927673524E0    2.494410918915E0
    3.515000000000E1   1.572607520191E-1   4.890631059605E-1   7.342786772087E-1    1.108703959292E0    2.489306494480E0
    3.520000000000E1   1.568788698911E-1   4.883113099248E-1   7.325422776001E-1    1.106480839265E0    2.484213296681E0
    3.525000000000E1   1.564982096878E-1   4.875598506635E-1   7.308149432013E-1    1.104258334679E0    2.479131338232E0
    3.530000000000E1   1.561187775712E-1   4.868087145437E-1   7.290966726106E-1    1.102036466923E0    2.474060631648E0
    3.535000000000E1   1.557405796297E-1   4.860578882948E-1   7.273874638167E-1    1.099815257534E0    2.469001189275E0
    3.540000000000E1   1.553636218724E-1   4.853073590073E-1   7.256873141864E-1    1.097594728198E0    2.463953023264E0
    3.545000000000E1   1.549879102358E-1   4.845571141212E-1   7.239962204763E-1    1.095374900754E0    2.458916145588E0
    3.550000000000E1   1.546134505573E-1   4.838071414194E-1   7.223141788270E-1    1.093155797190E0    2.453890567994E0
    3.555000000000E1   1.542402486116E-1   4.830574290301E-1   7.206411847746E-1    1.090937439642E0    2.448876302058E0
    3.560000000000E1   1.538683100852E-1   4.823079654123E-1   7.189772332343E-1    1.088719850394E0    2.443873359126E0
    3.565000000000E1   1.534976405821E-1   4.815587393551E-1   7.173223185146E-1    1.086503051883E0    2.438881750335E0
    3.570000000000E1   1.531282456291E-1   4.808097399688E-1   7.156764343180E-1    1.084287066685E0    2.433901486601E0
    3.575000000000E1   1.527601306495E-1   4.800609566830E-1   7.140395737383E-1    1.082071917538E0    2.428932578609E0
    3.580000000000E1   1.523933010001E-1   4.793123792382E-1   7.124117292689E-1    1.079857627313E0    2.423975036820E0
    3.585000000000E1   1.520277619465E-1   4.785639976844E-1   7.107928927921E-1    1.077644219032E0    2.419028871455E0
    3.590000000000E1   1.516635186668E-1   4.778158023689E-1   7.091830555922E-1    1.075431715872E0    2.414094092500E0
    3.595000000000E1   1.513005762503E-1   4.770677839413E-1   7.075822083519E-1    1.073220141136E0    2.409170709680E0
    3.600000000000E1   1.509389397147E-1   4.763199333386E-1   7.059903411555E-1    1.071009518290E0    2.404258732499E0
    3.605000000000E1   1.505786139542E-1   4.755722417841E-1   7.044074434935E-1    1.068799870934E0    2.399358170166E0
    3.610000000000E1   1.502196038035E-1   4.748247007861E-1   7.028335042590E-1    1.066591222812E0    2.394469031661E0
    3.615000000000E1   1.498619139989E-1   4.740773021288E-1   7.012685117489E-1    1.064383597809E0    2.389591325685E0
    3.620000000000E1   1.495055491861E-1   4.733300378673E-1   6.997124536745E-1    1.062177019955E0    2.384725060683E0
    3.625000000000E1   1.491505139262E-1   4.725829003267E-1   6.981653171539E-1    1.059971513414E0    2.379870244821E0
    3.630000000000E1   1.487968126701E-1   4.718358820944E-1   6.966270887234E-1    1.057767102492E0    2.375026885980E0
    3.635000000000E1   1.484444497951E-1   4.710889760148E-1   6.950977543353E-1    1.055563811630E0    2.370194991775E0
    3.640000000000E1   1.480934295801E-1   4.703421751912E-1   6.935772993499E-1    1.053361665410E0    2.365374569531E0
    3.645000000000E1   1.477437562107E-1   4.695954729709E-1   6.920657085581E-1    1.051160688547E0    2.360565626286E0
    3.650000000000E1   1.473954337764E-1   4.688488629554E-1   6.905629661676E-1    1.048960905884E0    2.355768168783E0
    3.655000000000E1   1.470484662899E-1   4.681023389816E-1   6.890690558161E-1    1.046762342405E0    2.350982203493E0
    3.660000000000E1   1.467028576335E-1   4.673558951266E-1   6.875839605654E-1    1.044565023224E0    2.346207736550E0
